model,window,alpha
Market,2,-0.00654030
Market,2,-0.02859733
Market,2,-0.00613602
Market,2,-0.00206750
Market,2,0.03603919
Market,2,-0.02884117
Market,2,0.01380809
Market,2,-0.00327645
Market,2,0.07861993
Market,2,-0.03383057
Market,2,-0.04976563
Market,2,-0.01653037
Market,3,-0.01711841
Market,3,0.00479698
Market,3,0.10639285
Market,3,0.00795318
Market,3,-0.01457127
Market,3,0.03781515
Market,3,0.01464952
Market,3,0.03647575
Market,3,-0.01931653
Market,3,0.00781959
Market,3,0.07913696
Market,3,-0.03935067
Market,3,0.03323178
Market,3,-0.01132777
Market,3,0.01799919
Market,3,-0.00129968
Market,3,-0.00097060
Market,3,0.02113430
Market,3,-0.00429076
Market,3,0.02068522
Market,3,0.00292200
Market,3,-0.03381778
Market,3,-0.02970339
Market,3,0.01999270
Market,3,-0.01497952
Market,3,0.04027421
Market,3,-0.01116402
Market,3,-0.11636167
Market,3,0.02866354
Market,3,0.06340175
Market,3,0.01754823
Market,3,-0.03166915
Market,3,-0.01628379
Market,3,0.00536408
Market,3,0.00251670
Market,3,0.01149482
Market,3,-0.01883730
Market,3,0.02353952
Market,3,0.00507901
Market,3,-0.00866571
Market,3,0.03197522
Market,3,-0.03547563
Market,3,-0.02044114
Market,3,-0.04273886
Market,3,0.00506362
Market,3,-0.06815101
Market,3,0.04728389
Market,3,0.07067973
Market,3,0.09527227
Market,3,0.00578182
Market,3,0.01989249
Market,3,0.03933568
Market,3,0.05287828
Market,3,0.09076467
Market,3,-0.05498974
Market,3,-0.05483688
Market,3,-0.02421674
Market,3,0.06605886
Market,3,-0.00874251
Market,3,0.00013133
Market,3,-0.04718215
Market,3,-0.02841657
Market,3,0.16889509
Market,3,-0.06109841
Market,3,-0.02912387
Market,3,-0.01783948
Market,3,0.00991024
Market,3,0.04286741
Market,3,0.04016892
Market,3,0.04088081
Market,3,0.03837948
Market,3,0.00780715
Market,3,0.07401970
Market,3,0.00119733
Market,3,-0.00656527
Market,3,0.00157034
Market,3,-0.02496252
Market,3,-0.00086701
Market,3,0.03969140
Market,3,0.03440065
Market,3,-0.00798649
Market,3,0.00329112
Market,3,0.04564727
Market,3,-0.02403847
Market,3,0.16818272
Market,3,-0.02184919
Market,3,0.00236114
Market,3,0.04397066
Market,3,-0.01875085
Market,3,-0.04139100
Market,3,-0.00588115
Market,3,-0.11172288
Market,3,-0.03024537
Market,3,0.08638842
Market,3,0.00064281
Market,3,-0.01268329
Market,3,-0.02165650
Market,3,0.02094183
Market,3,0.10512208
Market,3,0.00268612
Market,3,0.06385567
Market,3,-0.03957177
Market,3,0.01609374
Market,3,0.09070625
Market,3,0.02653970
Market,3,-0.04477778
Market,3,0.03584025
Market,3,0.00196970
Market,3,0.03747507
Market,3,-0.03181548
Market,3,0.00443989
Market,3,-0.00032172
Market,3,-0.07573512
Market,3,-0.03461932
Market,3,-0.01981767
Market,3,0.09056146
Market,3,0.01813126
Market,3,-0.00717097
Market,3,0.07649518
Market,3,0.03695787
Market,3,0.00797654
Market,3,-0.01914657
Market,3,0.08721502
Market,3,-0.00218146
Market,3,0.02249999
Market,3,-0.01266531
Market,3,-0.00718529
Market,3,0.01905155
Market,3,-0.00773906
Market,3,0.00467545
Market,3,0.01287841
Market,3,-0.02639732
Market,3,-0.01686401
Market,3,0.00586564
Market,3,0.01264664
Market,3,0.09284974
Market,3,-0.05488889
Market,3,-0.05871965
Market,3,-0.05761469
Market,3,0.01885122
Market,3,0.03385204
Market,3,0.03029006
Market,3,-0.01809861
Market,3,0.06494025
Market,3,-0.05999212
Market,3,0.02326159
Market,3,0.11744195
Market,3,0.01031142
Market,3,0.00085702
Market,3,0.09276602
Market,3,0.02094096
Market,3,-0.01909140
Market,3,-0.04174245
Market,3,-0.02074742
Market,3,-0.00375886
Market,3,0.08024791
Market,3,0.10774496
Market,3,0.01113599
Market,3,-0.05499194
Market,3,-0.02267051
Market,3,-0.01045703
Market,3,0.04881340
Market,3,-0.02868225
Market,3,0.01220651
Market,3,0.05319111
Market,3,-0.00416099
Market,3,0.17439043
Market,3,-0.02768428
Market,3,0.01010786
Market,3,-0.01878977
Market,3,-0.02948871
Market,3,-0.03280114
Market,3,0.16889682
Market,3,0.00550946
Market,3,0.04781928
Market,3,0.00652376
Market,3,-0.02071126
Market,3,-0.02031194
Market,3,0.00175879
Market,3,-0.04410666
Market,3,0.03820652
Market,3,0.04349453
Market,3,-0.02589486
Market,3,0.00353231
Market,3,-0.03201987
Market,3,0.00162167
Market,3,-0.06064885
Market,3,-0.03850123
Market,3,-0.03931964
Market,3,-0.05785408
Market,3,-0.05177730
Market,3,0.02308130
Market,3,-0.03077828
Market,3,-0.03788519
Market,3,0.10292952
Market,3,0.05333033
Market,3,0.00508183
Market,3,0.02096251
Market,3,0.00344884
Market,3,0.03924554
Market,3,0.10934133
Market,3,-0.01741721
Market,3,-0.03504770
Market,3,-0.00678436
Market,3,-0.01355491
Market,3,0.00800162
Market,3,-0.03147059
Market,3,-0.02035088
Market,3,-0.03542516
Market,3,0.03096769
Market,3,-0.04849926
Market,3,-0.01113869
Market,3,-0.04203727
Market,3,0.03471170
Market,3,0.12399564
Market,3,0.18189913
Market,3,-0.02901577
Market,3,-0.02335690
Market,3,0.00273820
Market,3,0.00437140
Market,3,-0.03612444
Market,3,-0.02029781
Market,3,-0.00042067
Market,3,-0.03717509
Market,3,-0.01942164
Market,3,-0.08879320
Market,3,-0.03236279
Market,3,0.08750291
Market,3,0.03077818
Market,3,-0.01014590
Market,3,-0.04762815
Market,3,-0.03292800
Market,3,0.04270789
Market,3,-0.04303356
Market,3,0.01308747
Market,3,-0.01561765
Market,3,0.08371149
Market,3,0.01925635
Market,3,0.00452988
Market,3,0.02072243
Market,3,-0.06547952
Market,3,0.00253061
Market,3,0.05229526
Market,3,0.06476995
Market,3,-0.09832639
Market,3,-0.06154686
Market,3,-0.01965880
Market,3,-0.00998992
Market,3,-0.01694854
Market,3,0.06094975
Market,3,-0.05360155
Market,3,-0.01595326
Market,3,0.04415456
Market,3,-0.09260573
Market,3,0.01436101
Market,3,-0.00890810
Market,3,-0.00200828
Market,3,0.04481927
Market,3,0.05254647
Market,3,0.01061038
Market,3,-0.02091979
Market,3,-0.01759174
Market,3,0.06877455
Market,3,-0.03758141
Market,3,0.00088267
Market,3,-0.01321313
Market,3,0.00617824
Market,3,-0.07490684
Market,3,0.00469149
Market,3,0.06508640
Market,3,0.07044300
Market,3,-0.01509210
Market,3,-0.01757998
Market,3,-0.04074764
Market,3,-0.00593957
Market,3,0.02503009
Market,3,-0.01856122
Market,3,0.03078563
Market,3,-0.03192226
Market,3,0.04990973
Market,3,0.11258871
Market,3,-0.01813384
Market,3,0.03450559
Market,3,0.05027603
