ticker,year,month,volume_shares
SBL,2016,10,1463500.0
SBL,2016,11,404500.0
SBL,2016,12,6673500.0
SBL,2017,1,1494500.0
SBL,2017,2,3370000.0
SBL,2017,3,115500.0
SBL,2017,4,952500.0
SBL,2017,5,2414000.0
SBL,2017,6,585500.0
SBL,2017,7,2519000.0
SBL,2017,8,632500.0
SBL,2017,9,101000.0
SBL,2017,10,322000.0
SBL,2017,11,515500.0
SBL,2017,12,19500.0
SBL,2018,1,529500.0
SBL,2018,2,786000.0
SBL,2018,3,476000.0
SBL,2018,4,662000.0
SBL,2018,5,56500.0
SBL,2018,6,134500.0
SBL,2018,7,42000.0
SBL,2018,8,129000.0
SBL,2018,9,10000.0
SBL,2018,10,76500.0
SBL,2018,11,42500.0
SBL,2018,12,100500.0
SBL,2019,1,149500.0
SBL,2019,2,91500.0
SBL,2019,3,87000.0
SBL,2019,4,54500.0
SBL,2019,5,21000.0
SBL,2019,6,2500.0
SBL,2019,7,75000.0
SBL,2019,8,23500.0
SBL,2019,9,10000.0
SBL,2019,10,854500.0
SBL,2019,11,157500.0
SBL,2019,12,857000.0
SBL,2020,1,535500.0
SBL,2020,2,126500.0
SBL,2020,3,124000.0
SBL,2020,4,137500.0
SBL,2020,5,70500.0
SBL,2020,6,303500.0
SBL,2020,7,611000.0
SBL,2020,8,512500.0
SBL,2020,9,130500.0
SBL,2020,10,1946500.0
SBL,2020,11,576500.0
SBL,2020,12,3050500.0
SBL,2021,1,27126500.0
SBL,2021,2,5165500.0
SBL,2021,3,6005000.0
SBL,2021,4,1363000.0
SBL,2021,5,856500.0
SBL,2021,6,1186500.0
SBL,2021,7,14175500.0
SBL,2021,8,1369500.0
SBL,2021,9,17072500.0
SBL,2021,10,3608000.0
SBL,2021,11,2025000.0
SBL,2021,12,887500.0
SBL,2022,1,884500.0
SBL,2022,2,1196500.0
SBL,2022,3,961000.0
SBL,2022,4,321000.0
SBL,2022,5,2627000.0
SBL,2022,6,1342500.0
SBL,2022,7,192500.0
SBL,2022,8,421500.0
SBL,2022,9,160500.0
SBL,2022,10,154500.0
SBL,2022,11,239500.0
SBL,2022,12,167000.0
SBL,2023,1,138500.0
SBL,2023,2,2948000.0
SBL,2023,3,29000.0
SBL,2023,4,37500.0
SBL,2023,5,103500.0
SBL,2023,6,817500.0
SBL,2023,7,859500.0
SBL,2023,8,1000.0
SBL,2023,9,264500.0
SBL,2023,10,811500.0
SBL,2023,11,137000.0
SBL,2023,12,2293000.0
SBL,2024,1,179500.0
SBL,2024,2,140500.0
SBL,2024,3,169000.0
SBL,2024,4,3301500.0
SBL,2024,5,1523599.0
SBL,2024,6,1948739.0
SBL,2024,7,1999165.0
SBL,2024,8,72701.0
SBL,2024,9,456094.0
SBL,2024,10,451961.0
SBL,2024,11,563528.0
SBL,2024,12,4015671.0
SBL,2025,1,422435.0
SBL,2025,2,113603.0
SBL,2025,3,9703752.0
SBL,2025,4,1184805.0
SBL,2025,5,859040.0
SBL,2025,6,575807.0
SBL,2025,7,490131.0
SBL,2025,8,1170500.0
SBL,2025,9,40171709.0
SBL,2025,10,86266645.0
SBL,2025,11,4546636.0
SBL,2025,12,83599752.0
SBL,2026,1,32889025.0
SBL,2026,2,17496513.0
SBL,2026,3,8240906.0
SBL,2026,4,19106588.0
SBL,2026,5,9264201.0
SBL,2026,6,22102590.0
SBL,2026,7,142008213.0
SBL,2026,8,1060082.0
SCBPL,2013,12,1630000.0
SCBPL,2014,1,568500.0
SCBPL,2014,2,1104000.0
SCBPL,2014,3,2721500.0
SCBPL,2014,4,2098500.0
SCBPL,2014,5,565000.0
SCBPL,2014,6,1637000.0
SCBPL,2014,7,259500.0
SCBPL,2014,8,386500.0
SCBPL,2014,9,595500.0
SCBPL,2014,10,849000.0
SCBPL,2014,11,810000.0
SCBPL,2014,12,517000.0
SCBPL,2015,1,864500.0
SCBPL,2015,2,997000.0
SCBPL,2015,3,1248000.0
SCBPL,2015,4,221500.0
SCBPL,2015,5,1530000.0
SCBPL,2015,6,913500.0
SCBPL,2015,7,512500.0
SCBPL,2015,8,457000.0
SCBPL,2015,9,261000.0
SCBPL,2015,10,1030000.0
SCBPL,2015,11,264000.0
SCBPL,2015,12,103000.0
SCBPL,2016,1,51000.0
SCBPL,2016,2,70500.0
SCBPL,2016,3,819000.0
SCBPL,2016,4,150000.0
SCBPL,2016,5,210000.0
SCBPL,2016,6,856000.0
SCBPL,2016,7,403500.0
SCBPL,2016,8,208500.0
SCBPL,2016,9,228000.0
SCBPL,2016,10,1146500.0
SCBPL,2016,11,1943500.0
SCBPL,2016,12,576500.0
SCBPL,2017,1,2106500.0
SCBPL,2017,2,591500.0
SCBPL,2017,3,1740000.0
SCBPL,2017,4,155000.0
SCBPL,2017,5,207500.0
SCBPL,2017,6,92000.0
SCBPL,2017,7,60000.0
SCBPL,2017,8,338500.0
SCBPL,2017,9,2272000.0
SCBPL,2017,10,62000.0
SCBPL,2017,11,34500.0
SCBPL,2017,12,500.0
SCBPL,2018,1,279000.0
SCBPL,2018,2,62500.0
SCBPL,2018,3,313000.0
SCBPL,2018,4,110000.0
SCBPL,2018,5,121500.0
SCBPL,2018,6,65000.0
SCBPL,2018,7,67000.0
SCBPL,2018,8,180000.0
SCBPL,2018,9,49000.0
SCBPL,2018,10,334000.0
SCBPL,2018,11,115000.0
SCBPL,2018,12,4888500.0
SCBPL,2019,1,2497500.0
SCBPL,2019,2,118000.0
SCBPL,2019,3,1419000.0
SCBPL,2019,4,95000.0
SCBPL,2019,5,2205000.0
SCBPL,2019,6,98500.0
SCBPL,2019,7,113000.0
SCBPL,2019,8,144500.0
SCBPL,2019,9,87000.0
SCBPL,2019,10,205000.0
SCBPL,2019,11,907500.0
SCBPL,2019,12,1057500.0
SCBPL,2020,1,588500.0
SCBPL,2020,2,2125000.0
SCBPL,2020,3,604000.0
SCBPL,2020,4,247500.0
SCBPL,2020,5,2337000.0
SCBPL,2020,6,5116000.0
SCBPL,2020,7,7814500.0
SCBPL,2020,8,3085000.0
SCBPL,2020,9,1064000.0
SCBPL,2020,10,1083000.0
SCBPL,2020,11,699000.0
SCBPL,2020,12,601500.0
SCBPL,2021,1,206500.0
SCBPL,2021,2,96500.0
SCBPL,2021,3,163000.0
SCBPL,2021,4,221000.0
SCBPL,2021,5,288500.0
SCBPL,2021,6,306500.0
SCBPL,2021,7,208500.0
SCBPL,2021,8,246500.0
SCBPL,2021,9,306500.0
SCBPL,2021,10,188000.0
SCBPL,2021,11,219500.0
SCBPL,2021,12,225500.0
SCBPL,2022,1,121500.0
SCBPL,2022,2,141000.0
SCBPL,2022,3,164500.0
SCBPL,2022,4,504500.0
SCBPL,2022,5,131000.0
SCBPL,2022,6,2396500.0
SCBPL,2022,7,1491500.0
SCBPL,2022,8,6709500.0
SCBPL,2022,9,8013500.0
SCBPL,2022,10,592000.0
SCBPL,2022,11,1101000.0
SCBPL,2022,12,266000.0
SCBPL,2023,1,574000.0
SCBPL,2023,2,1116500.0
SCBPL,2023,3,802000.0
SCBPL,2023,4,1275000.0
SCBPL,2023,5,454000.0
SCBPL,2023,6,69500.0
SCBPL,2023,7,5214500.0
SCBPL,2023,8,9235500.0
SCBPL,2023,9,1455500.0
SCBPL,2023,10,3511500.0
SCBPL,2023,11,1505500.0
SCBPL,2023,12,1366000.0
SCBPL,2024,1,568000.0
SCBPL,2024,2,1333500.0
SCBPL,2024,3,1856500.0
SCBPL,2024,4,1814000.0
SCBPL,2024,5,987082.0
SCBPL,2024,6,736971.0
SCBPL,2024,7,1162110.0
SCBPL,2024,8,560089.0
SCBPL,2024,9,779328.0
SCBPL,2024,10,1556324.0
SCBPL,2024,11,2125986.0
SCBPL,2024,12,4100154.0
SCBPL,2025,1,1376349.0
SCBPL,2025,2,1520146.0
SCBPL,2025,3,1184926.0
SCBPL,2025,4,1098012.0
SCBPL,2025,5,679249.0
SCBPL,2025,6,563172.0
SCBPL,2025,7,2093450.0
SCBPL,2025,8,1415413.0
SCBPL,2025,9,1809246.0
SCBPL,2025,10,2825155.0
SCBPL,2025,11,795607.0
SCBPL,2025,12,1354954.0
SCBPL,2026,1,1255593.0
SCBPL,2026,2,844506.0
SCBPL,2026,3,903739.0
SCBPL,2026,4,2938052.0
SCBPL,2026,5,953113.0
SCBPL,2026,6,877095.0
SCBPL,2026,7,808581.0
SCBPL,2026,8,10898.0
SCHT,2021,10,0.0
SCL,2014,1,14300.0
SCL,2014,2,6600.0
SCL,2014,3,2600.0
SCL,2014,4,7000.0
SCL,2014,5,4200.0
SCL,2014,6,0.0
SCL,2014,7,0.0
SCL,2014,8,0.0
SCL,2014,9,18000.0
SCL,2014,10,2100.0
SCL,2014,11,1100.0
SCL,2014,12,1100.0
SCL,2015,1,2000.0
SCL,2015,2,1000.0
SCL,2015,3,1600.0
SCL,2015,4,1200.0
SCL,2015,5,1600.0
SCL,2015,6,1200.0
SCL,2015,7,800.0
SCL,2015,8,4600.0
SCL,2015,9,400.0
SCL,2015,10,1000.0
SCL,2015,11,5000.0
SCL,2015,12,3500.0
SCL,2016,1,1400.0
SCL,2016,2,700.0
SCL,2016,3,0.0
SCL,2016,4,400.0
SCL,2016,5,1200.0
SCL,2016,6,500.0
SCL,2016,7,50.0
SCL,2016,8,100.0
SCL,2016,9,1000.0
SCL,2016,10,650.0
SCL,2016,11,200.0
SCL,2016,12,4500.0
SCL,2017,1,1350.0
SCL,2017,2,250.0
SCL,2017,3,3950.0
SCL,2017,4,1600.0
SCL,2017,5,900.0
SCL,2017,6,0.0
SCL,2017,7,700.0
SCL,2017,8,400.0
SCL,2017,9,0.0
SCL,2017,10,600.0
SCL,2017,11,0.0
SCL,2017,12,0.0
SCL,2018,1,89900.0
SCL,2018,2,259100.0
SCL,2018,3,65650.0
SCL,2018,4,19950.0
SCL,2018,5,27550.0
SCL,2018,6,8900.0
SCL,2018,7,32000.0
SCL,2018,8,74600.0
SCL,2018,9,20200.0
SCL,2018,10,11500.0
SCL,2018,11,9100.0
SCL,2018,12,8600.0
SCL,2019,1,8600.0
SCL,2019,2,8800.0
SCL,2019,3,14900.0
SCL,2019,4,10500.0
SCL,2019,5,14200.0
SCL,2019,6,7900.0
SCL,2019,7,1800.0
SCL,2019,8,800.0
SCL,2019,10,1400.0
SCL,2019,11,1400.0
SCL,2019,12,7900.0
SCL,2020,1,3900.0
SCL,2020,2,5200.0
SCL,2020,3,3000.0
SCL,2020,4,8800.0
SCL,2020,5,8800.0
SCL,2020,6,9300.0
SCL,2020,7,8400.0
SCL,2020,8,9600.0
SCL,2020,9,7800.0
SCL,2020,10,16100.0
SCL,2020,11,2500.0
SCL,2020,12,16200.0
SCL,2021,1,2000.0
SCL,2021,2,2400.0
SCL,2021,3,4900.0
SCL,2021,4,9700.0
SCL,2021,5,7800.0
SCL,2021,6,5400.0
SCL,2021,7,4000.0
SCL,2021,8,2300.0
SCL,2021,9,13400.0
SCL,2021,10,3600.0
SCL,2021,11,8900.0
SCL,2021,12,14200.0
SCL,2022,1,5000.0
SCL,2022,2,6200.0
SCL,2022,3,10400.0
SCL,2022,4,10600.0
SCL,2022,5,5700.0
SCL,2022,6,8300.0
SCL,2022,7,5400.0
SCL,2022,8,5200.0
SCL,2022,9,5700.0
SCL,2022,10,4900.0
SCL,2022,11,8600.0
SCL,2022,12,5800.0
SCL,2023,1,4400.0
SCL,2023,2,1200.0
SCL,2023,3,5800.0
SCL,2023,4,1400.0
SCL,2023,5,3900.0
SCL,2023,6,1500.0
SCL,2023,7,1800.0
SCL,2023,8,5200.0
SCL,2023,10,2900.0
SCL,2023,11,14500.0
SCL,2023,12,8200.0
SCL,2024,1,2700.0
SCL,2024,2,2900.0
SCL,2024,3,5100.0
SCL,2024,4,2807.0
SCL,2024,5,2852.0
SCL,2024,6,2937.0
SCL,2024,7,4712.0
SCL,2024,8,2516.0
SCL,2024,9,5664.0
SCL,2024,10,16433.0
SCL,2024,11,3153.0
SCL,2024,12,7048.0
SCL,2025,1,16132.0
SCL,2025,2,8240.0
SCL,2025,3,7641.0
SCL,2025,4,21322.0
SCL,2025,5,26722.0
SCL,2025,6,19800.0
SCL,2025,7,37982.0
SCL,2025,8,13390.0
SCL,2025,9,36851.0
SCL,2025,10,16053.0
SCL,2025,11,82486.0
SCL,2025,12,15380.0
SCL,2026,1,80025.0
SCL,2026,2,21160.0
SCL,2026,3,10002.0
SCL,2026,4,20184.0
SCL,2026,5,41410.0
SCL,2026,6,7760.0
SCL,2026,7,62569.0
SDOT,2021,10,0.0
SEARL,2013,12,3431000.0
SEARL,2014,1,8005000.0
SEARL,2014,2,2479600.0
SEARL,2014,3,2344700.0
SEARL,2014,4,5312400.0
SEARL,2014,5,4277600.0
SEARL,2014,6,3080000.0
SEARL,2014,7,3667700.0
SEARL,2014,8,3480500.0
SEARL,2014,9,16223500.0
SEARL,2014,10,16482500.0
SEARL,2014,11,24215900.0
SEARL,2014,12,25402400.0
SEARL,2015,1,13946800.0
SEARL,2015,2,7812800.0
SEARL,2015,3,10731400.0
SEARL,2015,4,14276900.0
SEARL,2015,5,7823600.0
SEARL,2015,6,13857700.0
SEARL,2015,7,7271000.0
SEARL,2015,8,14863800.0
SEARL,2015,9,8607800.0
SEARL,2015,10,18388600.0
SEARL,2015,11,13503800.0
SEARL,2015,12,12394500.0
SEARL,2016,1,11734200.0
SEARL,2016,2,12501800.0
SEARL,2016,3,13352500.0
SEARL,2016,4,8713400.0
SEARL,2016,5,9490800.0
SEARL,2016,6,19476400.0
SEARL,2016,7,11876400.0
SEARL,2016,8,8951300.0
SEARL,2016,9,6684300.0
SEARL,2016,10,3839800.0
SEARL,2016,11,4008200.0
SEARL,2016,12,11741800.0
SEARL,2017,1,9996350.0
SEARL,2017,2,3626650.0
SEARL,2017,3,5807550.0
SEARL,2017,4,6087150.0
SEARL,2017,5,12261100.0
SEARL,2017,6,4163350.0
SEARL,2017,7,2885450.0
SEARL,2017,8,6051100.0
SEARL,2017,9,2390000.0
SEARL,2017,10,9833050.0
SEARL,2017,11,5939150.0
SEARL,2017,12,6628900.0
SEARL,2018,1,13052700.0
SEARL,2018,2,9039700.0
SEARL,2018,3,6149900.0
SEARL,2018,4,4787800.0
SEARL,2018,5,3848400.0
SEARL,2018,6,5689100.0
SEARL,2018,7,7639000.0
SEARL,2018,8,3552900.0
SEARL,2018,9,2935900.0
SEARL,2018,10,8525600.0
SEARL,2018,11,9416300.0
SEARL,2018,12,6784700.0
SEARL,2019,1,13656300.0
SEARL,2019,2,15603300.0
SEARL,2019,3,15191700.0
SEARL,2019,4,10348600.0
SEARL,2019,5,26637600.0
SEARL,2019,6,14581300.0
SEARL,2019,7,14370600.0
SEARL,2019,8,17012700.0
SEARL,2019,9,19992400.0
SEARL,2019,10,38505700.0
SEARL,2019,11,45638500.0
SEARL,2019,12,30268400.0
SEARL,2020,1,15122900.0
SEARL,2020,2,11556000.0
SEARL,2020,3,20237900.0
SEARL,2020,4,18162900.0
SEARL,2020,5,24554400.0
SEARL,2020,6,43863000.0
SEARL,2020,7,52399100.0
SEARL,2020,8,33758800.0
SEARL,2020,9,28755100.0
SEARL,2020,10,17200522.0
SEARL,2020,11,8545755.0
SEARL,2020,12,17941463.0
SEARL,2021,1,22423218.0
SEARL,2021,2,16062114.0
SEARL,2021,3,10259491.0
SEARL,2021,4,8745644.0
SEARL,2021,5,5990263.0
SEARL,2021,6,13512533.0
SEARL,2021,7,3788435.0
SEARL,2021,8,4535366.0
SEARL,2021,9,7002912.0
SEARL,2021,10,12410209.0
SEARL,2021,11,14315267.0
SEARL,2021,12,13618311.0
SEARL,2022,1,4607715.0
SEARL,2022,2,4324835.0
SEARL,2022,3,6797038.0
SEARL,2022,4,8348077.0
SEARL,2022,5,7325141.0
SEARL,2022,6,12717485.0
SEARL,2022,7,4238935.0
SEARL,2022,8,15394685.0
SEARL,2022,9,5988382.0
SEARL,2022,10,10421148.0
SEARL,2022,11,8764748.0
SEARL,2022,12,24737366.0
SEARL,2023,1,19598387.0
SEARL,2023,2,43209811.0
SEARL,2023,3,28003328.0
SEARL,2023,4,13110812.0
SEARL,2023,5,21093342.0
SEARL,2023,6,14809721.0
SEARL,2023,7,62772430.0
SEARL,2023,8,67283887.0
SEARL,2023,9,33128195.0
SEARL,2023,10,67750918.0
SEARL,2023,11,222034536.0
SEARL,2023,12,196133897.0
SEARL,2024,1,118620832.0
SEARL,2024,2,92946475.0
SEARL,2024,3,92613830.0
SEARL,2024,4,162775713.0
SEARL,2024,5,228183427.0
SEARL,2024,6,81683949.0
SEARL,2024,7,114821721.0
SEARL,2024,8,63289138.0
SEARL,2024,9,28629635.0
SEARL,2024,10,209481265.0
SEARL,2024,11,218147527.0
SEARL,2024,12,193495257.0
SEARL,2025,1,181430550.0
SEARL,2025,2,68208609.0
SEARL,2025,3,75542118.0
SEARL,2025,4,86434572.0
SEARL,2025,5,80474732.0
SEARL,2025,6,66467598.0
SEARL,2025,7,174888226.0
SEARL,2025,8,202371480.0
SEARL,2025,9,140981837.0
SEARL,2025,10,228386111.0
SEARL,2025,11,83133630.0
SEARL,2025,12,198181379.0
SEARL,2026,1,177879456.0
SEARL,2026,2,66392039.0
SEARL,2026,3,67333204.0
SEARL,2026,4,87448614.0
SEARL,2026,5,51996883.0
SEARL,2026,6,66397997.0
SEARL,2026,7,75254702.0
SEARL,2026,8,1437311.0
SEL,2013,12,358500.0
SEL,2014,1,171500.0
SEL,2014,2,62000.0
SEL,2014,3,29000.0
SEL,2014,4,101500.0
SEL,2014,5,96000.0
SEL,2014,6,77000.0
SEL,2014,7,10000.0
SEL,2014,8,5500.0
SEL,2014,9,156500.0
SEL,2014,10,389000.0
SEL,2014,11,66500.0
SEL,2014,12,93000.0
SEL,2015,1,238500.0
SEL,2015,2,71000.0
SEL,2015,3,46500.0
SEL,2015,4,81500.0
SEL,2015,5,25500.0
SEL,2015,6,156500.0
SEL,2015,7,5500.0
SEL,2015,8,5000.0
SEL,2015,9,133000.0
SEL,2015,10,91500.0
SEL,2015,11,29000.0
SEL,2015,12,13500.0
SEL,2016,1,51500.0
SEL,2016,2,74500.0
SEL,2016,3,25000.0
SEL,2016,4,24500.0
SEL,2016,5,36000.0
SEL,2016,6,12000.0
SEL,2016,7,6500.0
SEL,2016,8,45500.0
SEL,2016,9,382500.0
SEL,2016,10,1351500.0
SEL,2016,11,320500.0
SEL,2016,12,94500.0
SEL,2017,1,185500.0
SEL,2017,2,87500.0
SEL,2017,3,21500.0
SEL,2017,4,394500.0
SEL,2017,5,45500.0
SEL,2017,6,37500.0
SEL,2017,7,41500.0
SEL,2017,8,114000.0
SEL,2017,9,16500.0
SEL,2017,10,12500.0
SEL,2017,11,9500.0
SEL,2017,12,4000.0
SEL,2018,1,3500.0
SEL,2018,2,4500.0
SEL,2018,3,15000.0
SEL,2018,4,2000.0
SEL,2018,5,154000.0
SEL,2018,6,16000.0
SEL,2018,7,500.0
SEL,2018,8,5500.0
SEL,2018,9,5500.0
SEL,2018,10,67000.0
SEL,2018,11,16500.0
SEL,2018,12,1500.0
SEL,2019,1,4000.0
SEL,2019,2,4000.0
SEL,2019,3,6500.0
SEL,2019,4,17000.0
SEL,2019,5,1500.0
SEL,2019,6,0.0
SEL,2019,7,1000.0
SEL,2019,8,7000.0
SEL,2019,11,5000.0
SEL,2019,12,7000.0
SEL,2020,1,1000.0
SEL,2020,2,2000.0
SEL,2020,3,6000.0
SEL,2020,4,500.0
SEL,2020,5,7500.0
SEL,2020,6,2000.0
SEL,2020,7,3000.0
SEL,2020,8,0.0
SEL,2020,9,20500.0
SEL,2020,10,27500.0
SEL,2020,11,8500.0
SEL,2020,12,44000.0
SEL,2021,1,57500.0
SEL,2021,2,13000.0
SEL,2021,3,9500.0
SEL,2021,4,5500.0
SEL,2021,5,10500.0
SEL,2021,6,26000.0
SEL,2021,7,72500.0
SEL,2021,8,71500.0
SEL,2021,9,81000.0
SEL,2021,10,142000.0
SEL,2021,11,123500.0
SEL,2021,12,40000.0
SEL,2022,1,28500.0
SEL,2022,2,123000.0
SEL,2022,3,131500.0
SEL,2022,4,68500.0
SEL,2022,5,120500.0
SEL,2022,6,162000.0
SEL,2022,7,115500.0
SEL,2022,8,77000.0
SEL,2022,9,32500.0
SEL,2022,10,16500.0
SEL,2022,11,33500.0
SEL,2022,12,15000.0
SEL,2023,1,46000.0
SEL,2023,3,5500.0
SEL,2023,4,4500.0
SEL,2023,5,13000.0
SEL,2023,6,7000.0
SEL,2023,7,26500.0
SEL,2023,8,12500.0
SEL,2023,9,12500.0
SEL,2023,10,1021000.0
SEL,2023,11,270500.0
SEL,2023,12,150500.0
SEL,2024,1,20000.0
SEL,2024,2,26500.0
SEL,2024,3,23500.0
SEL,2024,4,10500.0
SEL,2024,5,40952.0
SEL,2024,6,19763.0
SEL,2024,7,46088.0
SEL,2024,8,66378.0
SEL,2024,9,84040.0
SEL,2024,10,89266.0
SEL,2024,11,62482.0
SEL,2024,12,65185.0
SEL,2025,1,69062.0
SEL,2025,2,33050.0
SEL,2025,3,2995.0
SEL,2025,4,152174.0
SEL,2025,5,910.0
SEL,2025,6,35636.0
SEL,2025,7,120684.0
SEL,2025,8,450664.0
SEL,2025,9,791770.0
SEL,2025,10,10380734.0
SEL,2025,11,7010349.0
SEL,2025,12,7480714.0
SEL,2026,1,1179048.0
SEL,2026,2,420368.0
SEL,2026,3,244199.0
SEL,2026,4,362215.0
SEL,2026,5,2370397.0
SEL,2026,6,823874.0
SEL,2026,7,1131405.0
SEL,2026,8,8254.0
SELECT,2026,7,38387511.0
SELECT,2026,8,1836075.0
SEPCO,2013,12,20154500.0
SEPCO,2014,1,18945500.0
SEPCO,2014,2,18713500.0
SEPCO,2014,3,20059000.0
SEPCO,2014,4,15823500.0
SEPCO,2014,5,8726000.0
SEPCO,2014,6,7620500.0
SEPCO,2014,7,2872000.0
SEPCO,2014,8,5938500.0
SEPCO,2014,9,4653000.0
SEPCO,2014,10,10502500.0
SEPCO,2014,11,44474000.0
SEPCO,2014,12,20389000.0
SEPCO,2015,1,12783500.0
SEPCO,2015,2,5103500.0
SEPCO,2015,3,6863000.0
SEPCO,2015,4,94874500.0
SEPCO,2015,5,30157500.0
SEPCO,2015,6,161641500.0
SEPCO,2015,7,126667000.0
SEPCO,2015,8,75557500.0
SEPCO,2015,9,43276000.0
SEPCO,2015,10,25749000.0
SEPCO,2015,11,18355500.0
SEPCO,2015,12,16766500.0
SEPCO,2016,1,13244000.0
SEPL,2013,12,318500.0
SEPL,2014,1,1107500.0
SEPL,2014,2,255500.0
SEPL,2014,3,192000.0
SEPL,2014,4,1037500.0
SEPL,2014,5,42000.0
SEPL,2014,6,129000.0
SEPL,2014,7,90500.0
SEPL,2014,8,1335500.0
SEPL,2014,9,153000.0
SEPL,2014,10,398000.0
SEPL,2014,11,1068500.0
SEPL,2014,12,248000.0
SEPL,2015,1,104000.0
SEPL,2015,2,123500.0
SEPL,2015,3,183000.0
SEPL,2015,4,154000.0
SEPL,2015,5,102000.0
SEPL,2015,6,585000.0
SEPL,2015,7,329500.0
SEPL,2015,8,491000.0
SEPL,2015,9,66000.0
SEPL,2015,10,114500.0
SEPL,2015,11,201500.0
SEPL,2015,12,57500.0
SEPL,2016,1,93500.0
SEPL,2016,2,21000.0
SEPL,2016,3,77500.0
SEPL,2016,4,185000.0
SEPL,2016,5,206500.0
SEPL,2016,6,194000.0
SEPL,2016,7,740900.0
SEPL,2016,8,1233600.0
SEPL,2016,9,421600.0
SEPL,2016,10,374600.0
SEPL,2016,11,142400.0
SEPL,2016,12,302300.0
SEPL,2017,1,2679000.0
SEPL,2017,2,1271500.0
SEPL,2017,3,277500.0
SEPL,2017,4,351500.0
SEPL,2017,5,2129500.0
SEPL,2017,6,705000.0
SEPL,2017,7,1540000.0
SEPL,2017,8,932400.0
SEPL,2017,9,135600.0
SEPL,2017,10,175900.0
SEPL,2017,11,156800.0
SEPL,2017,12,71100.0
SEPL,2018,1,250400.0
SEPL,2018,2,124100.0
SEPL,2018,3,91700.0
SEPL,2018,4,161000.0
SEPL,2018,5,40400.0
SEPL,2018,6,18700.0
SEPL,2018,7,401700.0
SEPL,2018,8,289200.0
SEPL,2018,9,62500.0
SEPL,2018,10,399400.0
SEPL,2018,11,328500.0
SEPL,2018,12,63100.0
SEPL,2019,1,343500.0
SEPL,2019,2,176500.0
SEPL,2019,3,171000.0
SEPL,2019,4,74500.0
SEPL,2019,5,236000.0
SEPL,2019,6,72500.0
SEPL,2019,7,40000.0
SEPL,2019,8,112000.0
SEPL,2019,9,27500.0
SEPL,2019,10,132500.0
SEPL,2019,11,664000.0
SEPL,2019,12,236500.0
SEPL,2020,1,622300.0
SEPL,2020,2,195900.0
SEPL,2020,3,242300.0
SEPL,2020,4,112200.0
SEPL,2020,5,19700.0
SEPL,2020,6,152300.0
SEPL,2020,7,705800.0
SEPL,2020,8,982800.0
SEPL,2020,9,2492400.0
SEPL,2020,10,378600.0
SEPL,2020,11,360500.0
SEPL,2020,12,1203800.0
SEPL,2021,1,284200.0
SEPL,2021,2,583200.0
SEPL,2021,3,421600.0
SEPL,2021,4,148200.0
SEPL,2021,5,209000.0
SEPL,2021,6,315200.0
SEPL,2021,7,1198500.0
SEPL,2021,8,3402800.0
SEPL,2021,9,618300.0
SEPL,2021,10,534000.0
SEPL,2021,11,241000.0
SEPL,2021,12,150100.0
SEPL,2022,1,224800.0
SEPL,2022,2,151300.0
SEPL,2022,3,742800.0
SEPL,2022,4,138000.0
SEPL,2022,5,266200.0
SEPL,2022,6,105000.0
SEPL,2022,7,52300.0
SEPL,2022,8,256200.0
SEPL,2022,9,199700.0
SEPL,2022,10,290100.0
SEPL,2022,11,77000.0
SEPL,2022,12,51300.0
SEPL,2023,1,43800.0
SEPL,2023,2,34500.0
SEPL,2023,3,63900.0
SEPL,2023,4,96400.0
SEPL,2023,5,244600.0
SEPL,2023,6,90100.0
SEPL,2023,7,372000.0
SEPL,2023,8,420500.0
SEPL,2023,9,574500.0
SEPL,2023,10,468000.0
SEPL,2023,11,1140000.0
SEPL,2023,12,586500.0
SEPL,2024,1,495800.0
SEPL,2024,2,192300.0
SEPL,2024,3,225400.0
SEPL,2024,4,510515.0
SEPL,2024,5,439464.0
SEPL,2024,6,53395.0
SEPL,2024,7,254017.0
SEPL,2024,8,1164964.0
SEPL,2024,9,741311.0
SEPL,2024,10,473070.0
SEPL,2024,11,280626.0
SEPL,2024,12,10826036.0
SEPL,2025,1,2733955.0
SEPL,2025,2,2415087.0
SEPL,2025,3,322178.0
SEPL,2025,4,342140.0
SEPL,2025,5,414584.0
SEPL,2025,6,621228.0
SEPL,2025,7,2209343.0
SEPL,2025,8,695839.0
SEPL,2025,9,3161775.0
SEPL,2025,10,2396719.0
SEPL,2025,11,332435.0
SEPL,2025,12,387157.0
SEPL,2026,1,4673709.0
SEPL,2026,2,618357.0
SEPL,2026,3,539348.0
SEPL,2026,4,1078350.0
SEPL,2026,5,184827.0
SEPL,2026,6,1188914.0
SEPL,2026,7,626765.0
SEPL,2026,8,54745.0
SERF,2016,4,91500.0
SERF,2016,5,1246500.0
SERF,2016,6,2789000.0
SERF,2016,7,2216000.0
SERF,2016,8,2701500.0
SERF,2016,9,4008000.0
SERF,2016,10,4931500.0
SERF,2016,11,4309500.0
SERF,2016,12,6602000.0
SERF,2017,1,10054000.0
SERF,2017,2,4418000.0
SERF,2017,3,1329000.0
SERF,2017,4,555500.0
SERF,2017,5,4629000.0
SERF,2017,6,991500.0
SERF,2017,7,627500.0
SERF,2017,8,1139000.0
SERF,2017,9,440000.0
SERF,2017,10,893500.0
SERF,2017,11,1733500.0
SERF,2017,12,827000.0
SERF,2018,1,1402500.0
SERF,2018,2,1507000.0
