symbol,year,field,our_normalized,external,ratio,level,source
DSML,2023,PAT,228960.0,228960.0,1.000,EXACT,dps
MEHT,2024,Sales,66583767.005,66583767.0,1.000,EXACT,dps
MEHT,2024,CA,30478928.31,27072826.0,1.126,tight,sarmaaya
FATIMA,2024,Sales,238422133,238422133.0,1.000,EXACT,dps
FATIMA,2024,PAT,34983238,34983238.0,1.000,EXACT,dps
FATIMA,2024,TA,302831858,316959684.0,0.955,EXACT,sarmaaya
FATIMA,2024,CA,147314376,156261121.0,0.943,EXACT,sarmaaya
BIPL,2023,PAT,11045099,11045099.0,1.000,EXACT,dps
NBP,2022,PAT,2297141,30410300.0,0.076,MISMATCH,dps
JSCL,2023,PAT,290814,290814.0,1.000,EXACT,dps
GATM,2024,PAT,4727802,4727802.0,1.000,EXACT,dps
GATM,2024,CA,82664413.0,89875193.0,0.920,EXACT,sarmaaya
PAEL,2022,Sales,52386178.0,52386178.0,1.000,EXACT,dps
PAEL,2022,PAT,1067467,1067467.0,1.000,EXACT,dps
KCL,2023,Sales,977133.409,977133.0,1.000,EXACT,dps
ECOP,2022,Sales,5025212,5025212.0,1.000,EXACT,dps
ECOP,2022,PAT,100179,100179.0,1.000,EXACT,dps
TICL,2023,Sales,30807762.585,30807763.0,1.000,EXACT,dps
TICL,2023,PAT,1966067.129,1966067.0,1.000,EXACT,dps
CSIL,2022,PAT,26932.992,26933.0,1.000,EXACT,dps
RCML,2024,TA,13197522.0,15477371.0,0.853,tight,sarmaaya
RCML,2024,Eq,8170028.0,10256862.0,0.797,tight,sarmaaya
RCML,2024,CA,8251721.0,8476164.0,0.974,EXACT,sarmaaya
PREMA,2025,PAT,528149,528149.0,1.000,EXACT,dps
PREMA,2025,TA,8825157,9024662.0,0.978,EXACT,sarmaaya
PREMA,2025,TL,2719518,3349344.0,0.812,tight,sarmaaya
PREMA,2025,Eq,6105639,5658011.0,1.079,EXACT,sarmaaya
PREMA,2025,CA,2585623,2585623.0,1.000,EXACT,sarmaaya
PREMA,2025,PAT,528149,528149.0,1.000,EXACT,sarmaaya
MUREB,2024,Sales,23798244,23798244.0,1.000,EXACT,dps
MUREB,2024,PAT,2621355,2621355.0,1.000,EXACT,dps
MUREB,2024,TA,19829764,19829764.0,1.000,EXACT,sarmaaya
MUREB,2024,TL,4698507,4698507.0,1.000,EXACT,sarmaaya
MUREB,2024,Eq,15131257,15131257.0,1.000,EXACT,sarmaaya
MUREB,2024,CA,11220113,11220113.0,1.000,EXACT,sarmaaya
DAWH,2021,PAT,3980848,3980848.0,1.000,EXACT,dps
IMSL,2019,PAT,154893,154893.0,1.000,EXACT,dps
FASM,2024,Sales,45029600.571,45029601.0,1.000,EXACT,dps
CHAS,2025,Sales,24899377,24899377.0,1.000,EXACT,dps
CHAS,2025,PAT,1699139.0,1699139.0,1.000,EXACT,dps
CHAS,2025,TA,33918974,36446168.0,0.931,EXACT,sarmaaya
CHAS,2025,TL,23707039,26546963.0,0.893,tight,sarmaaya
CHAS,2025,Eq,10211935,9871408.0,1.034,EXACT,sarmaaya
CHAS,2025,CA,12918221,12926539.0,0.999,EXACT,sarmaaya
CHAS,2025,Sales,24899377,28535436.0,0.873,tight,sarmaaya
CHAS,2025,COGS,-23239598,27222703.0,0.854,tight,sarmaaya
CHAS,2025,PAT,1699139.0,-3566327.0,-0.476,MISMATCH,sarmaaya
AEL,2023,Sales,32149.504,32150.0,1.000,EXACT,dps
AEL,2023,PAT,2438.087,2438.0,1.000,EXACT,dps
GOC,2024,Sales,578667.0,578667.0,1.000,EXACT,dps
GOC,2024,PAT,98849.898,98850.0,1.000,EXACT,dps
GOC,2024,TA,754942.343,754942.0,1.000,EXACT,sarmaaya
GOC,2024,TL,88937.895,88938.0,1.000,EXACT,sarmaaya
GOC,2024,Eq,666004.448,666004.0,1.000,EXACT,sarmaaya
GOC,2024,CA,557948.181,557948.0,1.000,EXACT,sarmaaya
TATM,2023,Sales,34910638.0,34910638.0,1.000,EXACT,dps
DWSM,2025,Sales,1296929.074,1296929.0,1.000,EXACT,dps
DWSM,2025,TA,7941607.44,7941607.0,1.000,EXACT,sarmaaya
DWSM,2025,CA,924221.78,924222.0,1.000,EXACT,sarmaaya
DWSM,2025,Sales,1296929.074,1296929.0,1.000,EXACT,sarmaaya
DWSM,2025,COGS,-2291805.552,2303358.0,0.995,EXACT,sarmaaya
TPLP,2025,PAT,4270865.0,4270865.0,1.000,EXACT,dps
TPLP,2025,TA,12097036.778,12557221.0,0.963,EXACT,sarmaaya
TPLP,2025,TL,3401001.992,4926356.0,0.690,loose,sarmaaya
TPLP,2025,Eq,8696034.786,7633026.0,1.139,tight,sarmaaya
TPLP,2025,CA,1371139.644,1020038.0,1.344,tight,sarmaaya
TPLP,2025,PAT,4270865.0,-1920742.0,-2.224,MISMATCH,sarmaaya
SSOM,2022,Sales,10562344.9,10562345.0,1.000,EXACT,dps
JSBL,2025,TA,655636000.0,1415623704.0,0.463,loose,sarmaaya
NCL,2024,Sales,88879551.818,88879552.0,1.000,EXACT,dps
NCL,2024,TA,68803346.175,68697569.0,1.002,EXACT,sarmaaya
NCL,2024,TL,47403551.287,46887160.0,1.011,EXACT,sarmaaya
NCL,2024,Eq,21399794.888,21281909.0,1.006,EXACT,sarmaaya
NCL,2024,CA,44253560.27,44306850.0,0.999,EXACT,sarmaaya
BATA,2023,Sales,19262623,19262623.0,1.000,EXACT,dps
BATA,2023,PAT,916288,874288.0,1.048,EXACT,dps
MCB,2023,PAT,59631097,59631097.0,1.000,EXACT,dps
TOMCL,2022,Sales,4657774.417,4657774.0,1.000,EXACT,dps
TOMCL,2022,PAT,411412.853,411413.0,1.000,EXACT,dps
PIM,2025,PAT,25708.733,25709.0,1.000,EXACT,dps
ASTM,2025,Sales,2181698.425,2181698.0,1.000,EXACT,dps
ASTM,2025,PAT,19875.15,19875.0,1.000,EXACT,dps
NCL,2023,Sales,67629278.772,67629279.0,1.000,EXACT,dps
NESTLE,2023,Sales,200605005,200605005.0,1.000,EXACT,dps
NESTLE,2023,PAT,16492799,16492799.0,1.000,EXACT,dps
HASCOL,2023,Sales,162747628.0,162709607.0,1.000,EXACT,dps
ILP,2022,Sales,90894049,90894049.0,1.000,EXACT,dps
ILP,2022,PAT,12359496,12359496.0,1.000,EXACT,dps
BCML,2021,Sales,388102,388102.0,1.000,EXACT,dps
CCM,2022,Sales,7115273,7115273.0,1.000,EXACT,dps
CCM,2022,PAT,249004,249004.0,1.000,EXACT,dps
HUBC,2025,TA,91533187,414722187.0,0.221,WARN,sarmaaya
HUBC,2025,TL,15280631,170800282.0,0.089,MISMATCH,sarmaaya
HUBC,2025,Eq,76252556,219708081.0,0.347,WARN,sarmaaya
HUBC,2025,CA,81920760.0,92310390.0,0.887,tight,sarmaaya
SFL,2025,TA,83669457.0,126976886.0,0.659,loose,sarmaaya
SFL,2025,Eq,50614119.0,84697403.0,0.598,loose,sarmaaya
SFL,2025,CA,38545043.0,49911671.0,0.772,tight,sarmaaya
PSO,2025,Sales,3149389439,3149389439.0,1.000,EXACT,dps
PSO,2025,PAT,20911446,20911446.0,1.000,EXACT,dps
PSO,2025,TA,1019078036,1102383561.0,0.924,EXACT,sarmaaya
PSO,2025,TL,768786845,839348699.0,0.916,EXACT,sarmaaya
PSO,2025,Eq,250291191,256864203.0,0.974,EXACT,sarmaaya
PSO,2025,CA,937648203,999496146.0,0.938,EXACT,sarmaaya
PSO,2025,Sales,3149389439,3318783840.0,0.949,EXACT,sarmaaya
PSO,2025,COGS,-3052679352,3229539841.0,0.945,EXACT,sarmaaya
PSO,2025,PAT,20911446,16444491.000000002,1.272,tight,sarmaaya
BATA,2024,Sales,18332461,18332461.0,1.000,EXACT,dps
BATA,2024,PAT,850730,916288.0,0.928,EXACT,dps
BATA,2024,TA,14878242.0,15083593.0,0.986,EXACT,sarmaaya
BATA,2024,Eq,5546125.0,5546125.0,1.000,EXACT,sarmaaya
BATA,2024,CA,8749010.0,8728310.0,1.002,EXACT,sarmaaya
SSGC,2022,Sales,375559048,375559048.0,1.000,EXACT,dps
ZTL,2025,PAT,1819.084,1819.0,1.000,EXACT,dps
ZTL,2025,TA,6772988.738,6772989.0,1.000,EXACT,sarmaaya
ZTL,2025,TL,4242771.43,4241381.0,1.000,EXACT,sarmaaya
ZTL,2025,Eq,2530217.308,2530217.0,1.000,EXACT,sarmaaya
ZTL,2025,CA,3809455.125,3809455.0,1.000,EXACT,sarmaaya
ZTL,2025,Sales,8279470.879,8279471.0,1.000,EXACT,sarmaaya
ZTL,2025,COGS,-7464304.274,7490989.0,0.996,EXACT,sarmaaya
ZTL,2025,PAT,1819.084,1819.0,1.000,EXACT,sarmaaya
BWCL,2024,Sales,103922263,103922263.0,1.000,EXACT,dps
BWCL,2024,PAT,13768575,13768575.0,1.000,EXACT,dps
MFFL,2022,Sales,2489291.011,2489291.0,1.000,EXACT,dps
MLCF,2025,PAT,17036374,17036374.0,1.000,EXACT,dps
MLCF,2025,TA,119106271,119190962.0,0.999,EXACT,sarmaaya
MLCF,2025,Eq,71461592.0,70959782.0,1.007,EXACT,sarmaaya
MLCF,2025,CA,35752604,36654982.0,0.975,EXACT,sarmaaya
AGTL,2022,Sales,28201812,28201812.0,1.000,EXACT,dps
AGTL,2022,PAT,2156044,2156044.0,1.000,EXACT,dps
DWSM,2024,Sales,2483411.983,2483412.0,1.000,EXACT,dps
DWSM,2024,TA,9010628.943,9010629.0,1.000,EXACT,sarmaaya
DWSM,2024,TL,9672069.897,9672070.0,1.000,EXACT,sarmaaya
DWSM,2024,Eq,-661440.954,-661441.0,1.000,EXACT,sarmaaya
DWSM,2024,CA,1579832.613,1579833.0,1.000,EXACT,sarmaaya
BPL,2024,Sales,2377502,2377502.0,1.000,EXACT,dps
BPL,2024,PAT,26839.0,26839.0,1.000,EXACT,dps
SZTM,2025,Sales,11371016.35,11371016.0,1.000,EXACT,dps
EXIDE,2026,Sales,19636697,19636697.0,1.000,EXACT,dps
EXIDE,2026,PAT,431676,431676.0,1.000,EXACT,dps
MUGHAL,2022,PAT,5410959.141,5410959.0,1.000,EXACT,dps
WYETH,2018,Sales,1192352,1192352.0,1.000,EXACT,dps
SARC,2025,Sales,533859.533,533860.0,1.000,EXACT,dps
OGDC,2025,Sales,401177969,401177969.0,1.000,EXACT,dps
OGDC,2025,PAT,169903614,169903614.0,1.000,EXACT,dps
OGDC,2025,TA,1654606070,1654605970.0,1.000,EXACT,sarmaaya
OGDC,2025,TL,306368374.0,306369374.0,1.000,EXACT,sarmaaya
OGDC,2025,CA,1123383935,1123383935.0,1.000,EXACT,sarmaaya
OGDC,2025,Sales,401177969,401177969.0,1.000,EXACT,sarmaaya
OGDC,2025,PAT,169903614,169902514.0,1.000,EXACT,sarmaaya
BYCO,2021,Sales,142150298,142150298.0,1.000,EXACT,dps
BYCO,2021,PAT,3595840,3595840.0,1.000,EXACT,dps
MDTL,2025,Sales,152937.866,152938.0,1.000,EXACT,dps
MDTL,2025,PAT,17066.0,17066.0,1.000,EXACT,dps
MDTL,2025,Sales,152937.866,152938.0,1.000,EXACT,sarmaaya
MDTL,2025,COGS,-83982.784,88170.0,0.953,EXACT,sarmaaya
MDTL,2025,PAT,17066.0,-792.0,-21.548,MISMATCH,sarmaaya
JLICL,2024,PAT,100842716,2573880.0,39.179,MISMATCH,dps
JLICL,2024,TA,236764098.0,238889918.0,0.991,EXACT,sarmaaya
JLICL,2024,Eq,17333983.0,17333983.0,1.000,EXACT,sarmaaya
AHCL,2024,TA,38304031.598,65319478.0,0.586,loose,sarmaaya
AHCL,2024,TL,4234592.812,19905346.0,0.213,WARN,sarmaaya
AHCL,2024,Eq,34069438.786,43049829.0,0.791,tight,sarmaaya
AHCL,2024,CA,11666784.573,22519159.0,0.518,loose,sarmaaya
GATI,2023,Sales,27383780,27383780.0,1.000,EXACT,dps
AABS,2025,Sales,15611723,15611723.0,1.000,EXACT,dps
AABS,2025,PAT,1270362,1270362.0,1.000,EXACT,dps
AABS,2025,TA,13903797,14074994.0,0.988,EXACT,sarmaaya
AABS,2025,TL,5509295,5680492.0,0.970,EXACT,sarmaaya
AABS,2025,Eq,8394502,8394502.0,1.000,EXACT,sarmaaya
AABS,2025,CA,11931888,11931888.0,1.000,EXACT,sarmaaya
AABS,2025,Sales,15611723,15572297.0,1.003,EXACT,sarmaaya
AABS,2025,COGS,-12868671,13004509.0,0.990,EXACT,sarmaaya
AABS,2025,PAT,1270362,1270362.0,1.000,EXACT,sarmaaya
TOMCL,2023,Sales,6365238.225,6365238.0,1.000,EXACT,dps
TOMCL,2023,PAT,722194.425,722194.0,1.000,EXACT,dps
BNL,2023,PAT,131504.283,138959.0,0.946,EXACT,dps
UBDL,2024,Sales,1120839,1120839.0,1.000,EXACT,dps
BOK,2024,PAT,3615121,3615121.0,1.000,EXACT,dps
BOK,2024,TA,477563867,477563867.0,1.000,EXACT,sarmaaya
BOK,2024,TL,455664648,455664648.0,1.000,EXACT,sarmaaya
BOK,2024,Eq,21899219,21899219.0,1.000,EXACT,sarmaaya
ATLH,2025,Sales,203894438,203894438.0,1.000,EXACT,dps
ATLH,2025,PAT,15251615,15251615.0,1.000,EXACT,dps
ATLH,2025,Sales,203894438,273926855.0,0.744,loose,sarmaaya
ATLH,2025,COGS,-181714342,239016038.0,0.760,tight,sarmaaya
ATLH,2025,PAT,15251615,21120458.0,0.722,loose,sarmaaya
REDCO,2024,Sales,1470172.094,1470172.0,1.000,EXACT,dps
REDCO,2024,PAT,212079.892,212080.0,1.000,EXACT,dps
ASHT,2025,PAT,5994.049,5994.0,1.000,EXACT,dps
REWM,2024,Sales,41461459.104,41461459.0,1.000,EXACT,dps
CHAS,2024,Sales,32274657,32274657.0,1.000,EXACT,dps
CHAS,2024,PAT,43548.0,43548.0,1.000,EXACT,dps
CHAS,2024,TA,31644900,36615673.0,0.864,tight,sarmaaya
CHAS,2024,TL,18502662,23767586.0,0.778,tight,sarmaaya
CHAS,2024,Eq,13142238,12588202.0,1.044,EXACT,sarmaaya
CHAS,2024,CA,8136075,8768834.0,0.928,EXACT,sarmaaya
ACPL,2022,Sales,20479142,20479142.0,1.000,EXACT,dps
ACPL,2022,PAT,1121591,1121591.0,1.000,EXACT,dps
BPL,2023,Sales,3533606,3533606.0,1.000,EXACT,dps
MTIL,2021,PAT,93802.0,93802.0,1.000,EXACT,dps
786,2024,PAT,5658.848,5659.0,1.000,EXACT,dps
BAHL,2023,PAT,35319375,35319375.0,1.000,EXACT,dps
FTMM,2024,Sales,4148262,4148262.0,1.000,EXACT,dps
FTMM,2024,PAT,266389,271457.0,0.981,EXACT,dps
FTSM,2023,PAT,354.169,409.0,0.866,tight,dps
HTL,2025,Sales,33042904,33042903.0,1.000,EXACT,dps
HTL,2025,PAT,-318781,111404.0,-2.861,MISMATCH,dps
ARPL,2025,Sales,27406657,27406657.0,1.000,EXACT,dps
ARPL,2025,PAT,1176961,1176961.0,1.000,EXACT,dps
ARPL,2025,TA,15727740.0,16122932.0,0.975,EXACT,sarmaaya
ARPL,2025,TL,11317762.0,11712954.0,0.966,EXACT,sarmaaya
ARPL,2025,Eq,4409978.0,4409978.0,1.000,EXACT,sarmaaya
ARPL,2025,CA,13162455.0,13162455.0,1.000,EXACT,sarmaaya
ARPL,2025,Sales,27406657,27406657.0,1.000,EXACT,sarmaaya
ARPL,2025,COGS,-20799234,20990925.0,0.991,EXACT,sarmaaya
ARPL,2025,PAT,1176961,1176961.0,1.000,EXACT,sarmaaya
AKBL,2025,PAT,22860812,22803319.0,1.003,EXACT,dps
AKBL,2025,TA,2895001568,2897489834.0,0.999,EXACT,sarmaaya
AKBL,2025,TL,2743255459,2744782067.0,0.999,EXACT,sarmaaya
AKBL,2025,Eq,122410288,152116334.0,0.805,tight,sarmaaya
AKBL,2025,PAT,22860812,22860812.0,1.000,EXACT,sarmaaya
IGIHL,2024,PAT,1351826,1351826.0,1.000,EXACT,dps
IGIHL,2024,TA,16125857,129588330.0,0.124,WARN,sarmaaya
IGIHL,2024,TL,314204,31393838.0,0.010,MISMATCH,sarmaaya
IGIHL,2024,Eq,15811653,63724910.0,0.248,WARN,sarmaaya
PAKD,2024,PAT,192223.638,192224.0,1.000,EXACT,dps
POL,2024,Sales,65290432,65290432.0,1.000,EXACT,dps
POL,2024,PAT,39151511,39151511.0,1.000,EXACT,dps
POL,2024,TA,175888636,180990063.0,0.972,EXACT,sarmaaya
POL,2024,TL,93036662,94139915.0,0.988,EXACT,sarmaaya
POL,2024,Eq,82851974,86737318.0,0.955,EXACT,sarmaaya
POL,2024,CA,142650829,142962020.0,0.998,EXACT,sarmaaya
ORM,2022,PAT,170133.325,170133.0,1.000,EXACT,dps
SZTM,2024,Sales,11014646.483,11014646.0,1.000,EXACT,dps
STCL,2023,PAT,497322.0,497322.0,1.000,EXACT,dps
REWM,2023,Sales,32682288.169,32682288.0,1.000,EXACT,dps
GHNL,2022,Sales,5359062,5359062.0,1.000,EXACT,dps
GHNL,2022,PAT,101155,101155.0,1.000,EXACT,dps
DAWH,2022,PAT,3692274,3692274.0,1.000,EXACT,dps
SZTM,2023,Sales,8398630.158,8398630.0,1.000,EXACT,dps
EMCO,2023,Sales,3545524.014,3545524.0,1.000,EXACT,dps
KML,2025,Sales,27137277.935,27137277.0,1.000,EXACT,dps
KML,2025,TA,26484614.263,26484614.0,1.000,EXACT,sarmaaya
KML,2025,TL,16212184.232,16115155.0,1.006,EXACT,sarmaaya
KML,2025,Eq,10272430.031,10272430.0,1.000,EXACT,sarmaaya
KML,2025,CA,13342064.243,13344046.0,1.000,EXACT,sarmaaya
KML,2025,Sales,27137277.935,27137278.0,1.000,EXACT,sarmaaya
KML,2025,COGS,-23522570.995,23575007.0,0.998,EXACT,sarmaaya
GGGL,2024,Sales,2439728.325,2439728.0,1.000,EXACT,dps
GGGL,2024,TA,5218950.462,5218950.0,1.000,EXACT,sarmaaya
GGGL,2024,TL,2650489.483,2650489.0,1.000,EXACT,sarmaaya
GGGL,2024,Eq,2568460.979,2568461.0,1.000,EXACT,sarmaaya
GGGL,2024,CA,2662066.521,2662067.0,1.000,EXACT,sarmaaya
DAAG,2024,Sales,362311.518,362312.0,1.000,EXACT,dps
BHAT,2022,Sales,17252509.05,17252509.0,1.000,EXACT,dps
TSML,2024,Sales,38311576.293,38311576.0,1.000,EXACT,dps
TSML,2024,PAT,1082665.508,1082666.0,1.000,EXACT,dps
TSML,2024,TA,41558688.391,41558688.0,1.000,EXACT,sarmaaya
TSML,2024,TL,27846542.274,31481756.0,0.885,tight,sarmaaya
TSML,2024,Eq,13712146.117,10076932.0,1.361,loose,sarmaaya
TSML,2024,CA,26739547.604,26739548.0,1.000,EXACT,sarmaaya
FRCL,2022,Sales,3758162.019,3758162.0,1.000,EXACT,dps
TRSM,2025,PAT,18390.098,18390.0,1.000,EXACT,dps
GAIL,2020,Sales,70293.928,70294.0,1.000,EXACT,dps
TICL,2025,Sales,48226079.699,48226080.0,1.000,EXACT,dps
TICL,2025,PAT,2328497.218,2328497.0,1.000,EXACT,dps
TICL,2025,TA,18815987.032,18924947.0,0.994,EXACT,sarmaaya
TICL,2025,TL,6796333.584,6905293.0,0.984,EXACT,sarmaaya
TICL,2025,Eq,12019653.448,12019653.0,1.000,EXACT,sarmaaya
TICL,2025,CA,11361739.199,11361739.0,1.000,EXACT,sarmaaya
TICL,2025,Sales,48226079.699,48226080.0,1.000,EXACT,sarmaaya
TICL,2025,COGS,-42048016.033,42273601.0,0.995,EXACT,sarmaaya
TICL,2025,PAT,2328497.218,2328497.0,1.000,EXACT,sarmaaya
REDCO,2022,Sales,728594.157,728594.0,1.000,EXACT,dps
REDCO,2022,PAT,17488.745,17489.0,1.000,EXACT,dps
AGSML,2025,Sales,273713.57,273713.0,1.000,EXACT,dps
FPJM,2025,TA,1739891.791,1739892.0,1.000,EXACT,sarmaaya
FPJM,2025,TL,204495.205,2204495.0,0.093,MISMATCH,sarmaaya
FPJM,2025,Eq,1535396.586,-464603.0,-3.305,MISMATCH,sarmaaya
FPJM,2025,CA,765762.91,765763.0,1.000,EXACT,sarmaaya
FPJM,2025,Sales,251503.149,297211.0,0.846,tight,sarmaaya
FPJM,2025,PAT,-172918.281,-172918.0,1.000,EXACT,sarmaaya
DFSM,2024,Sales,446380.125,446380.0,1.000,EXACT,dps
HSM,2019,Sales,3715572.674,3715573.0,1.000,EXACT,dps
HSM,2019,PAT,35169.0,35169.0,1.000,EXACT,dps
REWM,2025,Sales,40219998.059,40219998.0,1.000,EXACT,dps
JVDC,2025,Sales,7361129,7361129.0,1.000,EXACT,dps
JVDC,2025,PAT,1564934,1564934.0,1.000,EXACT,dps
JVDC,2025,TA,41347275,43176986.0,0.958,EXACT,sarmaaya
JVDC,2025,TL,15965453,17665227.0,0.904,EXACT,sarmaaya
JVDC,2025,Eq,25381822,25428621.0,0.998,EXACT,sarmaaya
JVDC,2025,CA,20357662,22178952.0,0.918,EXACT,sarmaaya
JVDC,2025,Sales,7361129,7758345.0,0.949,EXACT,sarmaaya
JVDC,2025,COGS,-5079020,5595867.0,0.908,EXACT,sarmaaya
JVDC,2025,PAT,1564934,1636370.0,0.956,EXACT,sarmaaya
MEBL,2025,PAT,89041250,89041250.0,1.000,EXACT,dps
MEBL,2025,TA,4806560919,4819935193.0,0.997,EXACT,sarmaaya
MEBL,2025,TL,4527303796,4531737389.0,0.999,EXACT,sarmaaya
MEBL,2025,Eq,279257123,285675078.0,0.978,EXACT,sarmaaya
MEBL,2025,PAT,89041250,90717235.0,0.982,EXACT,sarmaaya
AEL,2022,Sales,2927.129,2927.0,1.000,EXACT,dps
IML,2024,PAT,78960,78961.0,1.000,EXACT,dps
IML,2024,TA,12785747,12977864.0,0.985,EXACT,sarmaaya
IML,2024,TL,2446638,2638755.0,0.927,EXACT,sarmaaya
IML,2024,Eq,10339109,10339109.0,1.000,EXACT,sarmaaya
IML,2024,CA,2980253,2980253.0,1.000,EXACT,sarmaaya
BNWM,2023,Sales,1038734,1038734.0,1.000,EXACT,dps
ISL,2023,Sales,76753334,76753334.0,1.000,EXACT,dps
ISL,2023,PAT,3518790,3518790.0,1.000,EXACT,dps
IMAGE,2023,Sales,2064482.506,2064483.0,1.000,EXACT,dps
IMAGE,2023,PAT,207801.429,207801.0,1.000,EXACT,dps
BWCL,2023,PAT,11891698,11891698.0,1.000,EXACT,dps
SML,2024,Sales,8831779,8831779.0,1.000,EXACT,dps
SML,2024,TA,17507832,27127542.0,0.645,loose,sarmaaya
SML,2024,TL,10755233,18785998.0,0.573,loose,sarmaaya
SML,2024,Eq,6752599,6729338.0,1.003,EXACT,sarmaaya
SML,2024,CA,1571692,5710015.0,0.275,WARN,sarmaaya
INKL,2024,Sales,850505.029,850505.0,1.000,EXACT,dps
INKL,2024,PAT,11043.54,11044.0,1.000,EXACT,dps
SSGC,2025,PAT,2689309,2689308.0,1.000,EXACT,dps
SSGC,2025,TA,1114507599,1121891828.0,0.993,EXACT,sarmaaya
SSGC,2025,TL,1106239150,1104131728.0,1.002,EXACT,sarmaaya
SSGC,2025,Eq,8268450,12147219.0,0.681,loose,sarmaaya
SSGC,2025,CA,872249543,877592178.0,0.994,EXACT,sarmaaya
SSGC,2025,PAT,2689309,3441252.0,0.781,tight,sarmaaya
KOHE,2022,Sales,14538310,14538310.0,1.000,EXACT,dps
KOHE,2022,PAT,1507380,1507380.0,1.000,EXACT,dps
CHBL,2025,Sales,2389566.598,2389566.0,1.000,EXACT,dps
TREET,2022,Sales,7423897,7423897.0,1.000,EXACT,dps
AGTL,2025,PAT,1300813,1300813.0,1.000,EXACT,dps
AGTL,2025,TA,18894282.0,18894282.0,1.000,EXACT,sarmaaya
AGTL,2025,TL,8359544.0,8359544.0,1.000,EXACT,sarmaaya
AGTL,2025,CA,30076521.0,15909761.0,1.890,loose,sarmaaya
AGTL,2025,PAT,1300813,1300813.0,1.000,EXACT,sarmaaya
POML,2024,Sales,8052443.576,8052444.0,1.000,EXACT,dps
POML,2024,PAT,67310.0,67310.0,1.000,EXACT,dps
SHDT,2024,Sales,7280768,7280768.0,1.000,EXACT,dps
SHDT,2024,PAT,98466,98466.0,1.000,EXACT,dps
JSBL,2024,TA,636107000.0,1359043128.0,0.468,loose,sarmaaya
SHEL,2021,Sales,282353611.0,249209984.0,1.133,tight,dps
JGICL,2023,PAT,2995617,2904414.0,1.031,EXACT,dps
FIBLM,2023,PAT,10007.19,10007.0,1.000,EXACT,dps
SURC,2025,Sales,27411458,27411458.0,1.000,EXACT,dps
SURC,2025,PAT,1118683,1118683.0,1.000,EXACT,dps
SURC,2025,TA,24294152,24342142.0,0.998,EXACT,sarmaaya
SURC,2025,TL,10748357,10391370.0,1.034,EXACT,sarmaaya
SURC,2025,Eq,13545795,13545795.0,1.000,EXACT,sarmaaya
SURC,2025,CA,13773544,13780210.0,1.000,EXACT,sarmaaya
SURC,2025,Sales,27411458,27411458.0,1.000,EXACT,sarmaaya
SURC,2025,COGS,-25124439,25266451.0,0.994,EXACT,sarmaaya
SURC,2025,PAT,1118683,1118683.0,1.000,EXACT,sarmaaya
BAFS,2025,TA,6505288.315,6505288.0,1.000,EXACT,sarmaaya
BAFS,2025,TL,1251431.153,4254131.0,0.294,WARN,sarmaaya
BAFS,2025,CA,1253065.33,1252759.0,1.000,EXACT,sarmaaya
BAFS,2025,COGS,-8611963.245,8671887.0,0.993,EXACT,sarmaaya
GATM,2025,PAT,4022774,4022774.0,1.000,EXACT,dps
GATM,2025,TA,151094849,170838412.0,0.884,tight,sarmaaya
GATM,2025,CA,96385833.0,109416994.0,0.881,tight,sarmaaya
GATM,2025,COGS,-138926298.0,155523454.0,0.893,tight,sarmaaya
GATM,2025,PAT,4022774,4454419.0,0.903,EXACT,sarmaaya
JUBS,2022,Sales,4960.168,4960.0,1.000,EXACT,dps
JUBS,2022,PAT,43985.026,43985.0,1.000,EXACT,dps
KOHC,2024,PAT,8893454.788,8893455.0,1.000,EXACT,dps
KOHC,2024,TA,58843295.197,58843295.0,1.000,EXACT,sarmaaya
KOHC,2024,CA,32294207.845,32294208.0,1.000,EXACT,sarmaaya
SSGC,2024,Sales,465869723,465869723.0,1.000,EXACT,dps
SSGC,2024,PAT,6839126,6839126.0,1.000,EXACT,dps
SSGC,2024,TA,1179186273,1184716204.0,0.995,EXACT,sarmaaya
SSGC,2024,TL,1173269067,1169906194.0,1.003,EXACT,sarmaaya
SSGC,2024,Eq,5917206,9050198.0,0.654,loose,sarmaaya
SSGC,2024,CA,961866254,965401498.0,0.996,EXACT,sarmaaya
NONS,2024,Sales,11326384,11326384.0,1.000,EXACT,dps
NONS,2024,PAT,419313.0,419313.0,1.000,EXACT,dps
NONS,2024,TA,9075972,9075972.0,1.000,EXACT,sarmaaya
NONS,2024,CA,5228569,5228569.0,1.000,EXACT,sarmaaya
DGKC,2024,Sales,66038689,66038689.0,1.000,EXACT,dps
DGKC,2024,PAT,542396,542396.0,1.000,EXACT,dps
DGKC,2024,TA,138385754,156646736.0,0.883,tight,sarmaaya
DGKC,2024,TL,62538216,76929429.0,0.813,tight,sarmaaya
DGKC,2024,Eq,75847538,76679958.0,0.989,EXACT,sarmaaya
DGKC,2024,CA,41770521,47487185.0,0.880,tight,sarmaaya
HRPL,2024,Sales,2340411.98,2340412.0,1.000,EXACT,dps
HRPL,2024,TA,1315637.955,1315638.0,1.000,EXACT,sarmaaya
HRPL,2024,TL,366224.351,366224.0,1.000,EXACT,sarmaaya
HRPL,2024,Eq,949413.604,949414.0,1.000,EXACT,sarmaaya
HRPL,2024,CA,763407.513,763408.0,1.000,EXACT,sarmaaya
CEPB,2024,PAT,904989.0,904989.0,1.000,EXACT,dps
