country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
IR,سمازن,1996,48516.4,31119.9,17396.5,30335.2,22605.8,43164.7,30498.2,12666.5,11249.7,7797.5,16124.6,19209.9,4567
IR,سمازن,1997,57541.2,32050.2,25491,32309.8,27478.1,53799.5,38463.8,15335.7,11937,4852.3,23949.5,22150.3,7002
IR,سمازن,1998,68545,35166.6,33378.4,36630.8,29316.7,74698.2,47498.1,27200.1,23921.3,9601.8,23510.1,12810.7,15597
IR,سمازن,1999,86411.9,48448.6,37963.3,46844.7,37089.7,85029,50794,34235,29672,14753.5,25095.8,16442.2,24355
IR,سمازن,2000,106799.5,67539.9,39259.6,60427.6,54389.8,110949.7,59686.7,51263,45093.8,12287.5,31812.9,15675.4,42622
IR,سمازن,2001,126193,78741,47452,73305,64673,128068,69019,59049,56346,13061,33327,45762,54546
IR,سمازن,2002,139910,90580,49330,79613,75941,146936,78707,68229,51912,8505,33423,43567,
IR,سمازن,2003,199890,145756,54134,91953,134076,204798,87665,117133,86072,19732,44084,41503,
IR,سمازن,2004,459693,244456,215237,110640,115693,250007,101754,148253,128295,12886,64940,42627,31966
IR,سمازن,2005,1105160,906850,198310,91392,284625,221814,87551,134263,139537,14794,52957,40155,228330
IR,سمازن,2006,1761579,1235962,525617,150428,224830,242146,94716,147430,237157,8175,56160,62473,123298
IR,سمازن,2007,2297769,1803414,494355,163898,527336,304402,151665,152737,93436,20027,93436,2018815,95899
IR,سمازن,2008,2508473,1815623,692850,244579,692107,715831,359883,355948,292996,11181,184699,2152771,164398
IR,سمازن,2009,2622648,1922421,700227,476432,765792,792965,437056,355909,171775,27346,339879,2025121,109598
IR,سمازن,2010,2686985,1713685,973300,722088,873922,1331336,711057,620279,384411,77890,372450,1834578,273996
IR,سمازن,2011,2534752,1415538,1119214,746399,1002759,1592187,923303,668884,437964,31910,373272,1657929,410994
IR,سمازن,2012,2544660,1170678,1373982,920115,899456,2056655,1160281,896374,668813,89322,414612,1481157,547992
IR,سمازن,2013,2770519,924008,1846511,1127377,821970,2837297,1489136,1348161,1042656,29255,729051,1407365,739789
IR,سمازن,2014,3154553,1495994,1658559,1663696,1462602,2292662,1298406,994256,676884,27056,997565,1255946,643891
IR,سمازن,2015,2994084,1898347,1095737,1506748,1876837,1311149,906427,404722,161140,13970,975630,1250005,279476
IR,سمازن,2016,3214082,2177635,1036447,1616484,2150767,1058520,664632,393888,169316,23455,935898,1233886,136998
IR,سمازن,2017,3338006,2070826,1267180,1948479,2065096,1393805,781842,611963,302283,101606,901977,1245169,246600
IR,سمازن,2018,3217847,1642267,1575580,1828851,1640887,1621842,1001052,620790,99365,124084,834777,1230456,147960
IR,سمازن,2019,3599239,1257690,2341549,2185313,1255649,2824866,1540140,1284726,697810,246020,924791,1257993,378120
IR,سمازن,2020,5334611,1440296,3894315,3776717,1432607,2824866,1540140,1284726,697810,1340945,1204631,1346812,1167240
IR,سمازن,2021,8731864,2138116,6593748,3692008,2112869,8904537,4234148,4670389,3866673,634981,2252146,1513757,3288000
IR,سمازن,2022,13243897,2797813,10446084,6932301,2744495,14085615,6412052,7673563,7140336,1528410,3203669,1699829,7003440
IR,سمازن,2023,18236979,5084025,13152954,7567968,4776651,19325404,9507023,9818381,9710310,1877601,4767523,2240487,9703710
IR,سمازن,2024,25405099,8283655,17121444,9156336,7871240,27305289,13319667,13985622,13672200,1624368,6456390,3268846,12330000
IR,سمازن,2025,37920626,11767524,26153102,15757001,11314397,42102929,20373139,21729790,21361658,2608487,11099855,5040162,20467800
IR,سنیر,2001,112514,121175,-8661,34345,119748,54825,39380,15445,1279,5019,15517,71886,
IR,سنیر,2002,114181,118407,-4226,45924,85695,64397,43584,20813,4719,4690,16228,64807,
IR,سنیر,2003,114001,106144,7857,47525,88935,59465,36971,22494,12083,4525,24818,59939,
IR,سنیر,2005,145569,80310,65259,56892,60307,93371,60799,32572,15842,5709,30510,73238,
IR,سنیر,2006,137020,65149,71871,52565,46862,87496,50481,37015,18663,2664,32180,66108,
IR,سنیر,2007,165957,60248,105709,85060,41010,142096,73492,68604,45114,2538,32393,66877,47500
IR,سنیر,2008,193150,74055,119095,102650,50128,158630,74168,84462,61512,655,53450,78365,60000
IR,سنیر,2009,184661,65631,119030,91376,38472,168760,81148,87612,60559,13416,58736,72798,60000
IR,سنیر,2010,189184,83184,106000,87532,46996,150547,78160,72387,47896,14538,58517,81640,46500
IR,سنیر,2011,192942,88779,104163,94483,64195,174938,106573,68365,45591,13360,66851,81468,45000
IR,سنیر,2012,260881,101439,159442,150878,78492,259541,145683,113858,101074,17280,87630,93848,95000
IR,سنیر,2013,316455,112581,203874,191108,87857,352271,186689,165582,139432,26466,107580,110046,120000
IR,سنیر,2014,305429,132991,172438,182753,106894,355860,226274,129586,88564,25945,132363,108213,60000
IR,سنیر,2015,320084,179687,140397,206248,151644,312158,231884,80274,29195,18987,139472,99933,60000
IR,سنیر,2016,316777,220898,95879,206500,197045,314878,234717,80161,14247,16862,143686,96482,17500
IR,سنیر,2017,335875,210794,125081,225100,196355,416887,282325,134562,46702,19196,132540,98948,42500
IR,سنیر,2018,420398,246036,174362,320627,234263,426262,263434,162828,91781,45080,182649,87658,46000
IR,سنیر,2019,523787,205647,318140,420353,190653,527403,318067,209336,139777,65126,265905,87337,187000
IR,سنیر,2020,722604,317597,405007,620239,293236,1193134,629850,563284,347159,77401,378286,83954,331500
IR,سنیر,2021,1040281,571429,468852,930865,522193,1731489,1042230,689259,308920,195742,600229,91486,194810
IR,سنیر,2022,1582531,633688,948843,1377933,550497,2420873,1262768,1158105,652968,165707,988052,146851,639400
IR,سنیر,2023,2477976,922487,1555489,2217102,807382,3864161,2031664,1832497,1266922,418643,1162198,236257,1150000
IR,سنیر,2024,6137049,1678477,4458572,2672671,1475889,4441846,2846601,1595245,969911,319289,2080225,3446910,1008315
IR,سنیر,2025,8324933,2319326,6005607,4745937,1982406,6990981,3766771,3224210,2530478,760155,3641452,3552145,2291625
IR,سهرمز,2000,549949,507389,42560,108684,318081,183959,124120,59839,-39248,9103,55599,398413,
IR,سهرمز,2001,513046,427709,85337,108400,142134,318529,215791,102738,42777,32823,42087,365631,
IR,سهرمز,2002,563472,402027,161445,203784,133924,305187,177045,128142,92648,44469,53831,324144,
IR,سهرمز,2003,704373,505047,199326,396233,259529,439773,204967,234806,150492,44702,76421,281223,64904
IR,سهرمز,2004,,,,,,578273,269206,309067,275313,,,,
IR,سهرمز,2005,952776,688028,264748,387962,507721,397703,190052,207651,157832,25484,109537,247971,173440
IR,سهرمز,2006,881383,399868,481515,339658,274148,650419,309822,340597,307066,36980,142764,201161,243900
IR,سهرمز,2007,916869,343705,573164,338502,265328,668774,329137,339637,306093,11105,131901,289255,230350
IR,سهرمز,2008,1010048,371063,638985,354629,315825,729504,370200,359304,348932,15728,167439,354926,325200
IR,سهرمز,2009,1035908,191621,844287,618995,144774,972994,373438,599556,534690,52811,216412,342215,474250
IR,سهرمز,2010,1167516,194561,972955,659714,153329,1004259,417024,587235,605866,27594,247600,405457,514900
IR,سهرمز,2011,1644986,701052,943934,452426,256619,1086694,581211,505483,488102,20852,310182,274126,596200
IR,سهرمز,2012,1372067,502616,869451,665262,442710,1170264,633270,536994,538468,28154,335185,426853,
IR,سهرمز,2013,1832412,825693,1006719,987055,749957,1582205,837903,744302,679268,68123,417680,521424,677500
IR,سهرمز,2014,2268768,1037427,1231341,1579024,934185,2037990,1202965,835025,1049042,158912,457008,508121,948500
IR,سهرمز,2015,2548021,1383739,1164282,1713487,1251628,2162789,1393437,769352,612205,60118,486692,553446,487800
IR,سهرمز,2016,2688477,1661475,1027002,1725033,1483691,2023626,1419816,603810,357084,70325,482021,606987,325200
IR,سهرمز,2017,2857360,1912386,944974,1670038,1717979,2058710,1443549,615161,235960,155536,613367,781969,189700
IR,سهرمز,2018,3481868,2064976,1416892,2148085,1759582,2430082,1774249,655833,665352,190445,756380,984906,542000
IR,سهرمز,2019,3676779,1559652,2117127,2489285,1242152,1614704,1157372,457332,299156,57386,1150771,1043782,542000
IR,سهرمز,2020,5634025,2323512,3310513,3669635,2012023,5136948,3282411,1854537,1727354,65750,1241276,1374776,1192400
IR,سهرمز,2021,6990587,3236651,3753936,5119015,2897211,6955766,4583548,2372218,1804580,186891,2320611,1616263,1300800
IR,سهرمز,2022,9986946,5148993,4837953,7848033,4623210,12065560,7674751,4390809,2479341,686637,3775510,1910585,2168000
IR,سهرمز,2023,16868439,6557018,10311421,14088402,5833265,17856912,8996927,8859985,7672489,1535943,4779113,2269827,6912960
IR,سهرمز,2024,28699770,11626492,17073278,25737123,10659280,26614335,12757762,13856573,13655120,6256493,4966186,2779415,13953600
IR,سهرمز,2025,45839179,18774028,27065151,41095457,17318382,3730732,1989635,1741097,3207506,2515505,9284952,4520514,1276800
IR,سهگمت,2000,205255,136495,68760,34957,35401,89872,61263,28609,2919,6264,14167,152935,
IR,سهگمت,2001,206801,118307,88494,49580,41556,108324,67647,40677,21758,16064,23527,140890,
IR,سهگمت,2002,229974,117893,112081,82700,58242,133773,75481,58292,42013,5353,38717,128560,
IR,سهگمت,2003,412825,292257,120568,86353,231448,205297,98609,106688,141686,10325,49344,193355,
IR,سهگمت,2004,884619,643827,240792,114608,304967,262767,118851,143916,151304,19417,70907,553251,
IR,سهگمت,2005,1271075,954311,316764,228568,519005,233083,149380,83703,77372,23013,90699,897030,
IR,سهگمت,2006,1527071,1039605,487466,209005,463382,329148,156438,172710,131852,52335,90441,1190529,108558
IR,سهگمت,2007,1854567,1269007,585560,189615,687743,356627,175052,181575,106752,15389,114767,1497374,120779
IR,سهگمت,2008,2008762,1349188,659574,309952,613077,544127,275069,269058,129379,26926,238261,1502678,140812
IR,سهگمت,2009,1978093,1198458,779635,336126,455741,967427,499402,468025,260873,34053,250372,1344902,213732
IR,سهگمت,2010,1962030,1020654,941376,400253,434377,984597,452792,531805,375474,130758,207288,1226395,377175
IR,سهگمت,2011,2671364,1847319,824045,474486,1002793,1048743,624910,423833,255196,84770,287550,1085381,211218
IR,سهگمت,2012,2089710,1198785,890925,640932,977489,1199776,707722,492054,278098,65318,359270,958197,211218
IR,سهگمت,2013,2386882,1101201,1285681,757850,1048577,1796622,1017882,778740,565884,43251,513658,1121767,603480
IR,سهگمت,2014,2561311,1440060,1121251,989543,1367707,1776195,1134299,641896,439050,46364,749954,1035585,377175
IR,سهگمت,2015,2588814,1636398,952416,922906,1548429,1416632,1022236,394396,180946,37785,635467,1137053,150870
IR,سهگمت,2016,2648386,1668362,980024,862799,1563177,1283119,899899,383220,-30261,7991,381879,1257823,
IR,سهگمت,2017,2651624,1442103,1209521,1009441,1327472,1408879,859852,549027,227384,6061,494269,1112893,106112
IR,سهگمت,2018,2837824,1581918,1255906,1246223,1485178,1427842,962319,465523,154610,39000,692723,1065550,15590
IR,سهگمت,2019,3380938,1532445,1848493,1873489,1312560,3020127,1536931,1483196,608177,49811,597355,1024897,427465
IR,سهگمت,2020,4589068,1565541,3023527,2577368,1418206,4169376,1852457,2316919,1688799,290638,848935,1484618,1894851
IR,سهگمت,2021,7126635,2844505,4282130,4913031,2585938,6258519,3031353,3227166,2719109,287150,1916387,1650971,2805838
IR,سهگمت,2022,9198771,2991989,6206782,6846363,2527747,10818997,4828156,5990841,4720282,586153,2781692,1722104,3643945
IR,سهگمت,2023,14261838,4331088,9930750,10425374,3690865,16548562,7726285,8822277,7428606,1278947,3378692,3163525,5465918
IR,سهگمت,2024,21247611,5732303,15515308,16912992,4801725,21701684,10231380,11470304,11083242,1268223,4587335,3632974,11077593
IR,سهگمت,2025,33965926,10076618,23889308,26505771,8290936,35916944,16613625,19303319,19545082,1636108,6934603,6785821,16543510
IR,سپ,2005,102177,107502,-5325,33095,107346,16204,11933,4271,-17969,6800,0,61490,
IR,سپ,2006,112969,137097,-24128,35276,136259,5942,22531,-16589,-48803,3440,197,59148,
IR,سپ,2007,128153,193021,-64868,49940,191538,41744,35026,6718,-38075,27646,285,61586,
IR,سپ,2008,243221,247786,-4565,109371,245580,109188,56384,52804,50304,60780,363,119556,
IR,سپ,2009,284431,237961,46470,98027,224309,126387,68909,57478,11034,45536,822,169147,
IR,سپ,2010,424287,247713,176574,166454,210924,146928,95233,51695,11958,56211,1037,221260,
IR,سپ,2011,673747,350873,322874,222752,334515,227820,167363,60457,31799,97857,1567,388662,
IR,سپ,2012,1039468,616077,423391,473126,599861,455113,286130,168983,106018,255933,1823,502640,
IR,سپ,2013,1537194,762927,774267,377272,752387,729461,376230,353231,244420,78080,2958,1094839,
IR,سپ,2014,2548244,1557948,990296,630537,1538676,1686143,925123,761020,474958,10869,13764,1858771,
IR,سپ,2015,3096327,1832284,1264043,984046,1689251,1947930,1258209,689721,313748,255573,25263,1868232,
IR,سپ,2016,4558518,1874439,2684079,1724433,1614895,7495525,6147839,1347686,811407,372378,30742,2745095,
IR,سپ,2017,5737772,2381382,3356390,2350456,2102348,9813411,7924830,1888581,1465939,500023,68700,3133643,1260000
IR,سپ,2018,7426459,3120503,4305956,2864180,3015870,12735551,10578772,2156779,2209566,402723,91721,4306850,540000
IR,سپ,2019,11102728,5325606,5777122,3894663,4543926,16370836,13641394,2729442,2344433,556926,156030,6212893,600000
IR,سپ,2020,15567416,5774531,9792885,5864282,5360261,23850491,20742479,3108012,2751437,808280,285664,8357831,500000
IR,سپ,2021,24477752,11360838,13116914,9205793,10811806,31829944,27687211,4142733,3688356,2701334,784177,13166573,1500000
IR,سپ,2022,35433339,18375908,17057431,12207284,17468182,40381724,37032690,3349034,2900517,4207207,649776,19355125,1029600
IR,سپ,2023,41751306,22110206,19641100,14190249,21409180,51474181,46820847,4653334,3613269,1135889,1517592,22450462,1086800
IR,سپ,2024,50775776,28905777,21869999,17432153,25230217,66042993,60734787,5308206,3315699,1874520,2340920,28411543,676000
IR,سپ,2025,56209167,31279403,24929764,16498964,27930046,78720154,71484050,7236104,3735766,1485603,1667096,33571086,741000
IR,سپاها,1993,67749.1,66639.1,1110,44602.5,42849.9,50971.7,23484,27487.7,8841.2,17511.2,21771.4,27530.1,
IR,سپاها,1994,91465.2,76048.1,15417.1,60437.2,51176.9,64007.7,37051.2,26956.5,11226.4,5757.6,29306.3,35100,
IR,سپاها,1995,106122,84642,21480,59944.3,56662.2,79965.9,47162.5,32803.4,21816.5,4364.6,36066.8,27121.7,
IR,سپاها,1996,131338.2,105538.2,25800,65221.2,66035.7,114985,70310.2,44674.8,33483.7,7838.9,39330.1,34732,
IR,سپاها,1997,145246,118246,27000,66324.1,75841.4,128935.2,80427.7,48507.5,28046.3,5860.3,39263,41036.6,
IR,سپاها,1998,183458.6,151458.6,32000,100397.3,92523.7,152883.5,79140,73743.5,46375.6,12610.2,51904.6,43204.9,
IR,سپاها,1999,264317.2,209926.4,54390.8,177053.3,148854.9,222529.4,109796.4,112733,92150.8,13371.7,53458.8,44569.4,75000
IR,سپاها,2000,294126,213033,81093,149507,162214,290417,131517,158900,94085,10808,68947,47182,
IR,سپاها,2001,393967,313022,80945,184194,259197,357870,166023,191847,146136,26366,68931,56997,176340
IR,سپاها,2002,630550,508294,122256,293642,425883,430070,192842,237228,221895,16310,80455,87446,
IR,سپاها,2003,1216472,882831,333641,680992,699706,581058,239416,592850,472185,18815,106006,123167,400000
IR,سپاها,2004,2083049,1540871,542178,873030,1163225,719816,315452,766915,609737,19883,146926,259030,
IR,سپاها,2005,2548439,1899077,649362,1100829,1554066,882610,348189,719563,548384,21281,183454,560027,
IR,سپاها,2006,3209485,1581326,1628159,1289871,1020787,835225,399201,752140,594918,21585,163833,950164,320000
IR,سپاها,2007,3743382,1993115,1750267,1096796,1251289,880494,441631,583453,442109,50937,150839,1654412,360000
IR,سپاها,2008,4233419,2336460,1896959,1106410,1508528,1127412,483391,787788,507417,20169,253585,2048806,420000
IR,سپاها,2009,4347030,2442920,1904110,1198857,1555300,1261924,677209,694324,423384,76630,285610,2065393,384000
IR,سپاها,2010,4100165,2339688,1760477,1264007,1732641,1396565,814460,611435,281166,52053,355586,1864823,336000
IR,سپاها,2011,4214011,2583169,1630842,1478277,2036880,735209,485328,380443,216665,75834,401034,1763338,72000
IR,سپاها,2012,4200439,1871011,2329428,1559748,1410168,1428948,977695,617073,270840,75177,374348,1643987,342000
IR,سپاها,2013,5092729,2650828,2441901,1979660,2160681,1872743,1208013,876651,426001,294174,430320,2072633,360000
IR,سپاها,2014,5692517,2970125,2722392,2229766,2680281,2246038,1567914,678124,669079,172236,642139,2363499,576000
IR,سپاها,2015,5830666,3445648,2385018,2356629,3020669,2544310,1612476,931834,277433,57961,785321,2422434,270000
IR,سپاها,2016,5881328,3750896,2130432,2136791,3596547,1904583,1384931,519652,-248255,70279,752131,2325137,
IR,سپاها,2017,5912071,3777956,2134115,2083984,3660666,2024129,1236526,787603,9931,41122,722927,2273735,
IR,سپاها,2018,5513235,2990198,2523037,1943278,2740352,2164644,1601325,563319,38921,29993,794692,2004012,
IR,سپاها,2019,5149925,2343582,2806343,1906596,2128423,3182205,2603804,578401,283306,64705,952817,1923622,29400
IR,سپاها,2020,5996967,2392166,3604801,2989790,2131917,4253506,2884606,1368900,827858,211006,1385504,1741862,428750
IR,سپاها,2021,10035610,3391434,6644176,7004779,3096893,10146767,5950586,4196181,3468125,526832,3268997,1668361,2695000
IR,سپاها,2022,12772562,3998539,8774023,9672493,3637686,14980033,9524593,5455440,4824847,868974,5783723,1791527,4336500
IR,سپاها,2023,19675670,7368090,12307580,16279739,6882067,20030819,8279720,11751099,7999929,977505,7882072,1924154,5867750
IR,سپاها,2024,24133510,10044977,14088533,20226672,9331226,25151668,12891877,12259791,7686580,1112011,10901857,1961664,6900000
IR,سپاها,2025,38758260,19013547,19744713,31221756,17945127,36582094,19626410,16955684,12425298,5543709,13860300,4734119,11745000
IR,سپید,2015,1787064,1511630,275434,902658,1298159,3059080,2798692,260388,-31085,21814,572006,839432,
IR,سپید,2016,2094633,1629168,465465,1171281,1440208,3637193,3160174,477019,140524,37597,678571,875439,
IR,سپید,2017,2215532,1643292,572240,1265380,1518055,4280831,3774604,506227,193814,29079,786060,880152,
IR,سپید,2018,3161645,1604544,1557101,2215688,1503985,7215862,5727298,1488564,1074861,148143,1305798,869229,227130000
IR,سپید,2019,4804478,1800358,3004120,3172442,1587189,10514451,8021355,2493096,1909019,446937,1656623,1429772,402000
IR,سپید,2020,10241202,4109529,6131673,6779934,3795461,16698445,12087945,4610500,3529553,549173,4294167,3307084,3015000
IR,سپید,2021,18767399,8466902,10300497,10934226,7938850,31350453,22270921,9079532,7183824,1103938,7264649,7653128,2400000
IR,سپید,2022,37203957,22944389,14259568,25488216,20270749,64446912,54416316,10030596,6359071,3578019,17273125,11460850,3000000
IR,سپید,2023,69161922,49040719,20121203,49177114,44793511,116366778,99408461,16958317,8861638,1420504,37883769,19687892,4950000
IR,سپید,2024,77435326,61403141,16032185,49122640,51928245,161696996,148959883,12737113,969289,1425364,33760458,27980947,180000
IR,سپید,2025,160026321,102045413,57980908,130106381,95935674,247669149,185955524,61713625,42020416,6223736,96328555,29514776,13500000
IR,سکرد,2000,183600,191455,-7855,48588,133337,92913,62590,30323,-13395,2437,29292,125291,
IR,سکرد,2001,167311,179598,-12287,46087,87679,122992,69714,53278,14903,9180,27222,114225,
IR,سکرد,2002,168345,144577,23768,54222,79645,141584,78733,62851,36056,9000,35110,106794,
IR,سکرد,2004,347352,224873,122479,208614,206733,269704,115699,154005,108876,41216,68696,125220,
IR,سکرد,2005,407655,248148,159507,170302,235840,279675,108456,171219,122002,36703,65947,224518,
IR,سکرد,2006,522121,366811,155310,145274,353647,244945,121166,123779,100677,41789,78151,356982,
IR,سکرد,2007,664126,209338,454788,229723,169783,362989,177168,185821,143586,12133,73021,413966,
IR,سکرد,2008,770354,293094,477260,388073,229668,456584,194111,262473,186741,29460,131013,352899,162000
IR,سکرد,2009,857615,295208,562407,444253,246139,644032,283752,360280,267830,12946,148560,347902,259200
IR,سکرد,2010,959591,385306,574285,560628,336820,708140,335082,373058,273078,27931,167661,332244,340200
IR,سکرد,2011,1056933,658252,398681,661926,621952,396982,192167,204815,167166,27443,210560,320830,145800
IR,سکرد,2012,1156226,655928,500298,588910,612167,742155,437974,304181,277365,139201,201524,479163,275400
IR,سکرد,2013,1809787,1252374,557413,658848,1196427,990273,554322,435951,394753,107394,386742,1021702,380700
IR,سکرد,2014,2449050,1926410,522640,677995,1853734,980978,659564,321414,207777,65865,423511,1618586,162000
IR,سکرد,2015,3093061,2368150,724911,749688,1945159,869735,727579,142156,69584,67991,332150,2154870,40176
IR,سکرد,2016,2964679,2879903,84776,668196,2265914,719092,709647,9445,-577986,23962,338990,2114871,
IR,سکرد,2017,3075306,2826654,248652,916380,2452231,951296,731121,220175,-308311,46437,459155,1962385,
IR,سکرد,2018,3374853,2533250,841603,1291190,2431459,918183,701708,216475,-314741,414456,505174,1884608,
IR,سکرد,2019,3106779,1972425,1134354,1117108,1326726,1145075,770277,374798,165044,75993,689497,1794831,
IR,سکرد,2020,3224406,1496262,1728144,1099333,1066508,2131662,1178775,952887,379983,68732,732965,1793076,
IR,سکرد,2021,3810090,1399266,2410824,1668980,1079756,3107890,1501984,1605906,716318,107025,1089787,1846344,154000
IR,سکرد,2022,5482302,2476514,3005788,2942068,2270254,4867617,2797538,2070079,772740,599334,1950992,2332212,792000
IR,سکرد,2023,7007686,2583601,4424085,3905422,2349698,7473109,3450629,4022480,2212521,273377,2417332,2643730,1584000
IR,سکرد,2024,8371149,3470918,4900231,4736333,3139743,8788444,4599788,4188656,2077414,258200,2840252,3047362,1859000
IR,سکرد,2025,13586349,6803188,6783161,8404024,6200831,12011237,6409392,5601845,3718058,1331237,5458114,3275969,3335000
IR,سکرما,1990,11445.4,5064.2,6399.2,7867.9,4106.4,6487.6,4513.4,1974.2,1529.2,2080.4,5118.3,9274.8,
IR,سکرما,1991,16241,8408.9,7832.1,12041.4,7350.5,9046.2,7096,1950.2,1509.8,3180.5,6802.9,9671.8,
IR,سکرما,1992,25201,14470,0,16881,13617,0,0,0,9004,0,10437,4196,
IR,سکرما,1993,38643.2,22915,15728.2,23768.3,20963.3,24364.2,15304.2,9060,9163.1,4645.2,14649,15847,
IR,سکرما,1994,58561.2,38893.3,19667.9,35328,36548,37574.7,21734.2,15840.5,16309.1,9070.8,20338.9,20836.1,
IR,سکرما,1995,78824.1,58801.4,20022.7,35105.2,55565.9,41584.9,26623.4,14961.5,15073.4,2447.8,23599.1,24146.6,
IR,سکرما,1996,90045.3,54379.6,35665.7,40431.4,47271,54774.6,38004,16770.6,17092.9,5091.8,24506.1,20363.7,
IR,سکرما,1997,97822.4,66790.4,31032,39754,59221.2,60092.1,44214.3,15877.8,14199.9,4749.1,28517.6,26793,11220
IR,سکرما,1998,101378.4,68519.9,32858.5,47348,59450.4,75653.1,52514.4,23138.7,20291.8,2943.4,34479,22219.1,20400
IR,سکرما,1999,119274.9,80017.1,39257.8,79161.2,69583.1,121134.1,78428.1,42706,38855.4,27505.6,37029.1,27020.2,31824
IR,سکرما,2000,140173.5,93772.6,46400.9,90241.3,81701.5,137314.1,88801.7,48512.4,45329,11758.4,45186.5,36873.2,40392
IR,سکرما,2001,170221,125489,44732,98775,109445,178198,107391,70807,59288,4897,49666,33514,73146
IR,سکرما,2002,222508,177613,44895,144560,157617,199646,115893,83753,69883,17772,72294,42049,66096
IR,سکرما,2003,303261,234547,68714,203040,221977,282557,146075,136482,118750,9920,67953,65777,95472
IR,سکرما,2004,520067,379142,140925,202033,370395,345296,139788,205508,195803,10507,80933,91810,
IR,سکرما,2005,733322,566778,166544,280640,556269,429375,174398,254977,251104,41168,91395,136451,220320
IR,سکرما,2006,827015,332902,494113,248737,319201,442441,198785,243656,220207,24665,106075,154047,176256
IR,سکرما,2007,866119,334500,531619,250564,316460,434514,216851,217663,218911,18275,102129,190669,154224
IR,سکرما,2008,923676,334333,589343,232499,312686,540669,230066,310603,216379,11124,142367,198578,165240
IR,سکرما,2009,948033,309579,638454,350185,278727,615554,278866,336688,258876,70930,123794,197307,220320
IR,سکرما,2010,962440,354429,608011,366558,318189,606928,334168,272760,203781,24251,160420,200715,220320
IR,سکرما,2011,990643,349662,640981,391776,306507,676502,409292,282884,253291,106322,175298,211752,233539
IR,سکرما,2012,1087621,392434,695187,454484,341765,754789,474391,280398,290475,52785,264335,229006,264384
IR,سکرما,2013,1218999,457741,761258,513317,412858,904133,601810,302323,341209,17907,357990,258337,347004
IR,سکرما,2014,1553405,684429,868976,774930,607314,1146101,774196,371905,516629,234158,334720,288057,440640
IR,سکرما,2015,1819914,573637,1246277,937822,502193,1189075,743366,445709,569212,139482,381397,375412,518854
IR,سکرما,2016,1889159,844255,1044904,993611,771037,890765,555599,335166,330525,103385,387266,362046,297432
IR,سکرما,2017,1956508,561245,1395263,1023559,497331,1198895,747917,450978,348268,250729,300932,362950,337090
IR,سکرما,2018,2090203,549674,1540529,920979,486998,1307827,845702,462125,447355,80999,415033,365355,396576
IR,سکرما,2019,2793648,861308,1932340,1360578,782738,1721423,1112522,608901,788388,293266,557237,387694,446148
IR,سکرما,2020,3660132,947543,2712589,2241531,850765,2628693,1609684,1019009,1226397,334972,718185,435545,1090584
IR,سکرما,2021,5248515,1367420,3881095,3380707,1259124,3950769,2640858,1309911,2259091,381459,1856394,602767,1920419
IR,سکرما,2022,8352071,2357323,5994748,5736596,2188305,6521730,3889705,2632025,4053420,830614,2883857,767086,3660000
IR,سکرما,2023,14912147,3506279,11405868,10319807,3255394,9888462,5523726,4364736,9079001,1806343,4619543,1003442,8298000
IR,سکرما,2024,20742046,8766195,11975851,13550549,8475462,12133913,7488146,4645767,8603985,2455121,6917098,1488079,9324000
IR,سکرما,2025,25292888,10911313,14381575,18371607,10566395,18522484,12495047,6027437,11729724,2507473,9361707,2322895,9970500
IR,سیتا,2017,13830443,9297030,4533413,3033718,2263513,,,598412,461960,79561,,9894,
IR,سیتا,2018,28309928,22138885,6171043,9770453,6281989,,,1424095,974909,79472,55474,64891,699559
IR,سیتا,2019,13830443,9297030,4533413,3033718,2263513,2588238,,2588238,2258619,79561,,9894,2098677
IR,سیتا,2020,27668786,5523809,22144977,13894723,2909578,8392156,,8392156,8216315,147473,55474,3536245,8470000
IR,سیتا,2021,32250569,4603839,27646730,18538664,2954365,15159460,,15159460,14975035,346188,55474,3574613,11550000
IR,سیتا,2022,37882195,6761568,31120627,23999787,6022509,15237843,,15237843,15026635,225962,55474,3573897,13860000
IR,سیتا,2023,53320313,7213123,46107190,36669513,4459153,27632180,,27632180,28381429,1291917,55474,4306327,26400000
IR,سیتا,2024,73063975,9128237,63935738,51289082,9079566,0,0,38815325,39148959,1621527,,6944506,29700000
IR,سیتا,2025,106099353,7674960,98424393,82528238,7595645,0,0,63813055,64184611,2462258,0,6989023,51700000
IR,سیدکو,2010,2393747,144560,2249187,325882,143800,,,159579,-492136,4677,0,71550,
IR,سیدکو,2011,3749005,1104251,2644754,565761,1104251,,,405468,397492,3506,0,71428,
IR,سیدکو,2012,4296431,1010640,3285791,925173,1010466,,,662772,681037,72705,0,87126,
IR,سیدکو,2013,5945202,4754,5940448,2190280,4613,,,1241368,1851450,656008,0,66923,
IR,سیدکو,2014,6954817,663981,6290836,2152274,663629,,,0,1381383,146091,0,65008,980000
IR,سیدکو,2015,6933197,896200,6036997,1797630,895501,,,688614,726162,203856,0,63551,80000
IR,سیدکو,2016,7217914,738565,6479349,1668325,737149,494036,,494036,525419,197384,,63889,320000
IR,سیدکو,2017,7751115,58658,7692457,1637523,49705,744506,,744506,753373,86559,,66623,696000
